4.338200000000000000e+04	1.542422142857142957e+06	3.041462285714285914e+06	4.540502428571429104e+06	6.039542571428571828e+06	7.538582714285714552e+06	9.037622857142858207e+06	1.053666300000000000e+07	1.203570314285714366e+07	1.353474328571428731e+07	1.503378342857142910e+07	1.653282357142857276e+07	1.803186371428571641e+07	1.953090385714285821e+07	2.102994400000000000e+07	2.252898414285714552e+07	2.402802428571428731e+07	2.552706442857142910e+07	2.702610457142857462e+07	2.852514471428571641e+07	3.002418485714285821e+07	3.152322500000000373e+07	3.302226514285714552e+07	3.452130528571429104e+07	3.602034542857143283e+07	3.751938557142857462e+07	3.901842571428571641e+07	4.051746585714285821e+07	4.201650600000000000e+07	4.351554614285714924e+07	4.501458628571429104e+07	4.651362642857143283e+07	4.801266657142857462e+07	4.951170671428571641e+07	5.101074685714285821e+07	5.250978700000000000e+07	5.400882714285714924e+07	5.550786728571429104e+07	5.700690742857143283e+07	5.850594757142857462e+07	6.000498771428571641e+07	6.150402785714285821e+07	6.300306800000000745e+07	6.450210814285714924e+07	6.600114828571429104e+07	6.750018842857143283e+07	6.899922857142858207e+07	7.049826871428571641e+07	7.199730885714286566e+07	7.349634900000000000e+07
7.187716427044038570e-01	7.227224395534506129e-01	7.266265619084941729e-01	7.304843135037120128e-01	7.342960032906025170e-01	7.380619451931977881e-01	7.417824578669863778e-01	7.454578644616307592e-01	7.490884923875515966e-01	7.526746730864525281e-01	7.562167418058488577e-01	7.597150373776527799e-01	7.631699020008688716e-01	7.665816810284414862e-01	7.699507227582911284e-01	7.732773782285735642e-01	7.765620010171830900e-01	7.798049470455256094e-01	7.830065743865736172e-01	7.861672430772117526e-01	7.892873149348816897e-01	7.923671533785242582e-01	7.954071232538140190e-01	7.984075906626811880e-01	8.013689227971052542e-01	8.042914877771641935e-01	8.071756544933228472e-01	8.100217924529307112e-01	8.128302716309085962e-01	8.156014623245895212e-01	8.183357350126820862e-01	8.210334602183220198e-01	8.236950083761712671e-01	8.263207497035236493e-01	8.289110540753761303e-01	8.314662909034171712e-01	8.339868290188867661e-01	8.364730365592575323e-01	8.389252808586868948e-01	8.413439283421870751e-01	8.437293444234578166e-01	8.460818934063291108e-01	8.484019383897540845e-01	8.506898411762965351e-01	8.529459621840536077e-01	8.551706603619549929e-01	8.573642931083766960e-01	8.595272161930102017e-01	8.616597836819254175e-01	8.637623478657641130e-01
