"x.prod","x.sum","y"
29.2651219994932,4952199,0.6537
28.6756267405119,4296138,0.6373
29.7567647249501,5887550,0.468
30.1514882477487,7053126,0.527
27.570892434786,3749854,0.553
28.7748814961986,4381383,0.5684
27.9004988723207,3855521,0.5635
28.9543812649626,4558768,0.501
26.4806653918272,3570181,0.5783
30.8751905370639,10848821,0.5838
31.0426960724031,12192684,0.5396
31.1777492917125,13452633,0.5528
30.8743521501926,10842645,0.5945
30.8156278810822,10422684,0.4317
27.8793366758352,3847641,0.5789
28.7801481573508,4386147,0.6003
29.1299772347319,4765997,0.4924
30.3395968303365,7792801,0.5579
28.7956686623275,4400333,0.4519
29.8896410965787,6229797,0.4229
29.7796694208629,5943349,0.658
31.150430396557,13183858,0.5396
30.1068439482712,6897080,0.6407
29.944674073977,6385413,0.712
31.0058650752234,11877596,0.4835
30.709854246681,9725755,0.6997
29.9498971308768,6400632,0.6377
29.4978840849685,5338243,0.5205
31.458183876047,16681081,0.4116
30.9790777474066,11655612,0.6835
30.6513586533498,9370841,0.6158
30.8745441615694,10844059,0.4298
30.1922255250005,7201724,0.6197
30.6108469800415,9136931,0.5834
27.9331527328981,3868012,0.3481
27.0949201474562,3647354,0.4937
29.676265929334,5701279,0.6268
29.0053805082682,4615253,0.6484
29.3993008429555,5163717,0.7686
29.4928970544744,5328995,0.6255
29.8467160869418,6114226,0.6184
29.2399593492158,4915597,0.5594
29.8036746343666,6003217,0.623
30.6245835518817,9215185,0.489
27.824077975887,3827834,0.5149
30.7621459618841,10061089,0.4743
31.6679523269982,19762299,0.4254
31.2800698257315,14527155,0.9571
29.5404474423556,5419078,0.6158
28.587436537425,4227178,0.5981
29.2061469057342,4867841,0.6152
30.523973490258,8666169,0.7151
31.8375820432497,22772490,0.6472
30.3202715793206,7710240,0.6481
31.2151651123148,13832866,0.7721
31.2252024980758,13937313,0.6453
30.1096487738225,6906680,0.7021
30.6206057976452,9192414,0.6932
30.5684770535918,8902221,0.6915
30.7309508687992,9858936,0.6955
31.051709462739,12271577,0.7722
27.981893048594,3887432,0.6347
28.5474232356688,4197840,0.3155
29.920394070388,6315700,0.6207
30.6983069349024,9654039,0.635
30.2981643795019,7617730,0.5423
31.4242524326659,16240637,0.5388
29.9914056362742,6524448,0.6331
31.4460128123631,16521374,0.5207
31.0550237738266,12300766,0.6838
29.7294316421589,5822614,0.6707
30.5773731680758,8950680,0.5027
31.3422598790493,15236042,0.5658
28.2584206603059,4017470,0.5771
29.6671755330134,5681171,0.613
28.9334469472974,4536403,0.6238
29.5665719493512,5470424,0.4879
31.9370311322992,24789839,0.644
30.2962977227415,7610012,0.6482
27.2402138602231,3673649,0.6143
31.6968095291463,20239029,0.5794
31.6909294452243,20140769,0.5511
31.8497096016868,23007895,0.5559
31.7675752779763,21468023,0.5892
31.8222852827,22479611,0.4817
28.3066953675024,4044092,0.6079
28.9653668382433,4570693,0.5832
27.2666404986207,3678856,0.5569
30.1135112092358,6919944,0.5784
29.4859924916847,5316267,0.4753
30.6074655314982,9117832,0.4521
30.5458784882331,8781043,0.6658
32.3283364708499,34995715,0.6186
