"x.prod","x.sum","y"
5550,2817,16300
8204,4375,18339
13137,10528,14607
16535,16449,27475.5
17351,18023,9510.5
5404,2744,2631.5
14386,12502,2089
22729,28041,3644
16230,15830,9007.5
21933,26426,6597
4415,2349,1445.5
2092,1640,15709
25577,32614,1982
4577,2423,32988.5
2136.5,1657.5,38003.5
13161,10567,22783
9600.5,5714.5,38201.5
16443,16254,10917
29275,36986,8176.5
19226,21555,22784.5
27033,34975,1627.5
17179,17720,9343.5
18885.5,20871.5,32156.5
30844,38084,1465
20919,24439,21447.5
23535,29495,5930
16125,15602,6597
21406.5,25353.5,29804.5
17073.5,17492.5,34894.5
20529,23733,3005
26906,34790,18807.5
5084,2602,21320
6829,6690,14365
6944,6714,19492
9416,7377,30940.5
6828,6689,28672.5
17318,12037,22837.5
17795,12422,19532.5
17660.5,12304.5,34802.5
20955.5,15325.5,34038.5
7144.5,6756.5,12953
14327.5,9837.5,33509.5
22507.5,17331.5,34209.5
18205.5,12728.5,36113.5
21228.5,15649.5,34419
5830,6501,31156.5
2709,5963,18330
26244.5,22299.5,32878.5
7136,6752,16445
22629,17510,9563
28692.5,26128.5,29359
19604,13835,15968
27668.5,24383.5,31826.5
19649.5,13866.5,33770.5
30750.5,29902.5,27508
25038,20605,11613.5
26680.5,22907.5,32576.5
16307,11273,22080
18546,12974,17317
24855,20330,5258
6875.5,6697.5,36712.5
10619,7815,18839
14397,9891,27508
20899,15268,22545.5
24826,20282,16505
25608.5,21467.5,30439
10381.5,7732.5,9373.5
22329.5,17109.5,27237
30664.5,29793.5,28733.5
24487.5,19814.5,33644
29950.5,28649.5,28082
8904,7213,29530.5
4663,6276,21753
32935.5,33809.5,26998.5
9137,7299,16263.5
20932,15305,9867
24743.5,20140.5,37331.5
35310.5,37366.5,21049
27560,24190,13831.5
33879.5,35616.5,25929
25453.5,21206.5,30524
36111.5,38219.5,19920
29072,26798,11231
31330.5,30912.5,29076
24363,19668,16802
28746,26227,12060.5
33796,35503,5441
9912.5,7548.5,35380
18643,13064,12454.5
20977,15647,10808
20141.5,14608.5,30783
6354,5868,25506.5
14059,9246,30610.5
6470,5891,32904.5
8853,6593,36199
6353,5867,35424
19185.5,13560.5,34993.5
21821,16871,22218
19644,14001,20955.5
16421,11158,24326.5
17653,12230,28149.5
21132,15849,19126.5
16496,11242,33375.5
17008,11670,32237.5
16479,11219,30512
16873,11554,18526.5
22481.5,17744.5,30478
4107,5383,33739.5
20083,14520,14982
6647,5932,7339.5
10153,7056,26766.5
15498.5,10367.5,28699
13580,8938,19893.5
21100.5,15814.5,20830
13213,8671,27256
21647,16632,12037.5
16486,11234,28109
14038.5,9220.5,31396.5
10495,7199,30960.5
17419,12029,19173
20370,14874,16296
5425,5642,31743.5
11073,7432,26962
6720,5961,27537
12108.5,7970.5,22552
2500,5098,33779.5
25847,22504,21514
27136,24431,16925
28112,26105,17126.5
25841,22496,21494
25435,21908,8965
6639,5929,33108
11103.5,7447.5,34375
13165,8639,25327
21796,16823,24915.5
11202,7488,29519
18381,12836,26036
27905,25772,17005
19999.5,14438.5,29125.5
18771,13186,29359
26860,23984,7464.5
24678.5,20719.5,26135.5
18815,13221,20510
15576,10432,25719
29998,29687,8164
26642.5,23654.5,27876.5
24203,20064,25488.5
25843,22497,11616.5
20682.5,15292.5,29399
23888,19644,21808
6869.5,5997.5,14552.5
3920,5344,27256
16836,11515,26850.5
12402,8153,31264
14922,9911,32890
15543,10406,20903
18067,12602,27761
13851,9102,28585
17744,12321,16628
23990,19776,17518
6412,5880,30912.5
25050,21305,13351.5
31367,31824,10663.5
28841.5,27438.5,27060
15867,10695,31289
10032,7003,32593
13656,8987,35290.5
23237.5,18753.5,35255.5
32431,33817,20330
21640,16619,25905
28387,26592,24935
28460,26710,21791
20014,14457,33572.5
23961,19744,29530.5
23544,19233,28683
24827,20958,17851.5
27205.5,24546.5,29390
7096,6056,33204.5
9830,6931,6293.5
18603,13033,26750
24579.5,20595.5,24243
21511,16373,18674.5
29796.5,29335.5,16495
19132,13498,27319.5
29919,29565,12042.5
27231,24583,25760
17220,11856,30392
23624,19320,19455.5
29258,28340,14760.5
8383,6447,30980
16766,11449,27142.5
12004,7894,30025.5
16049.5,10833.5,19165
32962.5,34911.5,19599
21492,16357,27196
4312,5425,34935.5
31542,32146,17331
31500,32090,14607
32500,33935,14433.5
31996,32994,17230
32328,33612,9041
8612,6521,33383
12171.5,8009.5,32988.5
4395,5445,35340
20051,14495,25432
15497,10366,27101.5
23869,19609,24943.5
23407.5,18992.5,37397.5
34878,37312,15447.5
30125.5,29872.5,21647.5
26718,23782,27278.5
33314,35545,7566.5
31977.5,32954.5,21562
24670,20705,19368.5
26359,23211,22984
35751,38198,7542.5
32646.5,34211.5,24217.5
28311,26480,25031
30634,30667,11795.5
25939.5,22623.5,26826
32927,34827,14357.5
11413.5,7577.5,9927
7052,6040,26064
24970,21208,20909.5
24350,20285,29636
23507,19135,16635.5
28757,27262,23402
24527,20526,25033
8441,6467,30321
27963,25853,12347
33240,35400,16931
9344,6751,30339
14982,9956,28511
9120,7512,14706.5
10728,10692,11480
10156,9520,31146
2165,1170,34290
937,756,34099
6150,3649,34749
5082,2774,36108
2215,1187,37255
3290,1704,36928
2164,1169,37525
9527,8205,32237.5
3509,1837,36419
11431,12028,29610
9833,8798,28082
7632,5378,32767
8475,6535,34023.5
10856,10892,27371.5
7687,5460,33754.5
8031,5897,35110
7675,5443,34553
7949,5773,18010
11891,12924,31906.5
1306,864,37613.5
10111,9424,11929
2296,1216,3917
3940,2075,33931.5
7066,4573,3096
5860,3413,3870
10835,10860,1479.5
5633,3221,35094.5
11292,11771,5118.5
7682,5454,33819
6133,3636,13001
4105,2166,35906
8313,6300,12261
10305,9810,9158
1795,1036,23046
4385,2327,34697
2334,1236,34573.5
4990,2701,6527.5
794,708,37515
14691,19282,6949.5
15810,21693,550
16763,23478,998
14683,19266,4851
14303,18393,4471
2294,1214,36202.5
4405,2338,31135.5
4213,2227,12105
5605,3198,22303
11405,11989,29817.5
4237.5,2239.5,38289.5
6152,3651,13767.5
4451,2363,24010
8950,7227,19145.5
8428,6464,31390
8673,6806,24026.5
16554,23093,14223
10074,9307,3979
1968.5,1092.5,38437.5
9229,7666,33295
13126,15684,1986.5
15379,20756,1641
15556,21133,5463.5
1684.5,996.5,38371.5
13601,16865,7914
575,634,37608
9255,7720,24643
7126,4666,20671.5
13932,17627,1707.5
18786,27762,3007
15364,20728,26320.5
13227,15943,29627
11554,12264,18603
14684,19274,11885.5
2718.5,1411.5,38394.5
4207.5,2223.5,38293.5
10528,10248,7105.5
12974,15331,4593.5
2393,1258,163
1243,838,35903
7925,5739,2551.5
5158,2846,26166.5
3917,2052,36294
6807.5,4284.5,37687.5
6674,4171,35742
7097,4629,13530.5
8742,6920,33252
6029,3556,29041
8534,6614,8022.5
10621.5,10456.5,36854.5
13068,15525,23803.5
18809,27798,665
8422,6450,905
2186,1178,32657.5
7389.5,5035.5,37909.5
6496.5,3978.5,38076.5
5035,2740,35996.5
13938,17638,16918.5
20405,30545,12928.5
17508,25004,30922
496,606,37760
7295,4875,35505.5
17459,24905,26833
6264,3776,36623
3872,2029,37274
5905,3443,36651
12448,14020,34172
6293,3805,36226.5
21680,32558,29098.5
11284,11759,34543.5
17037,24036,33075
17123,24179,30950.5
10086,9345,35762
13044,15468,34352
12726,14669,34862
13741,17191,20427.5
15869,21810,32818
2486,1314,37633
3764,1966,4554
9106,7475,34196
13526,16667,4593.5
11149,11497,4867.5
18544,27167,2030.5
9475,8116,35075.5
18702,27549,7068.5
15897,21857,32842.5
8191,6096,36011.5
12773,14816,14094.5
17980,25936,10120
3040,1568,29540.5
7866,5672,34632.5
4920,2660,36220.5
7400,5044,5696
22473,33871,18578
11138,11476,3011.5
1393,892,37617
20626,30943,4745
20579,30882,191
21789,32716,403
21194,31697,3679
21581,32343,6118
3161,1624,36666.5
5023,2727,30705
1896,1064,2067.5
1429,901,34976.5
10104,9397,32800.5
3581.5,1881.5,38390.5
9898,8972,13536
7065,4571,25944.5
12946,15282,20318
12573,14338,31508.5
4714.5,2531.5,38387.5
10852,10887,22647.5
25444,36914,16525
18946,28069,7020
3497.5,1826.5,38369.5
15437,20882,33002
17757,25547,3335.5
21280,31847,2292
23079,34802,7436.5
2370.5,1249.5,38413.5
21173,31647,10701
716,673,37440.5
13591,16836,25527.5
15136,20201,21571.5
22236,33474,2767
27251,38045,4775
21999,33085,27000
16968,23893,31851
12201,13516,12848.5
19478,29185,13337.5
4856.5,2622.5,38334.5
7652.5,5403.5,38208.5
14770,19418,10136.5
22422,33781,5411.5
4567,2439,127
2460,1307,36019
13867,17516,3343
8581,6682,35846.5
8400.5,6411.5,38008.5
13354,16215,34547
12681,14557,13282
17426,24844,30865
13481,16580,28037.5
3076,1583,37114
16617,23181,10187.5
18147.5,26351.5,34675.5
22948,34569,25137
25610,37075,2263
10690,10620,1607.5
3512,1838,33391
14091.5,17962.5,37118.5
10839,10867,35072
6708,4213,35763.5
18882.5,27936.5,34081.5
19035,13368,4844
21368,15993,3361
20548,14974,19071
6572,6252,16824
14416,9664,16094
6672,6282,24033.5
9109,6944,24503
6571,6251,27167.5
19566,13851,16075
22205,17186,11471.5
20017,14359,12783
16797,11540,12667.5
18040,12568,18372.5
21517,16178,8732.5
16885,11618,21514
17385,12020,25079.5
16866,11601,22989
17244,11902,11642.5
22886,18027,21274
4252,5764,23174
20485,14888,12215
6864,6330,5823.5
10418,7420,18469
15847,10748,22418.5
13907,9333,20131
21483,16141,16179.5
13540,9081,16889
22055,16952,11098.5
16875,11608,20807.5
14398,9641,23551.5
10779,7560,24657.5
17771,12357,14588
20765,15235,16253
5615,6030,27028
11385,7804,18314.5
6958,6353,20811
12403,8394,14504
2591,5498,24451
26249,22686,16053.5
27512,24623,13692.5
28492,26277,13307.5
26239,22674,16495
25779,22077,8463
6857,6328,25050
11426,7826,22018
11011.5,7643.5,37808.5
13480,9053,11603
22177,17153,13472.5
14421.5,9670.5,37313.5
11499,7876,8315.5
18741,13137,9804.5
17968,12498,21075
28283,25933,16854.5
20413,14805,26534
19165,13476,18462.5
24464.5,20132.5,33553
27045.5,23869.5,29747.5
27250,24160,4483
25032,20947,12897.5
19193,13510,13790
15929,10825,15909
25408.5,21530.5,34061
30335,29799,6442
27035,23846,17415
24616,20327,15432
22393.5,17398.5,35840.5
26243,22679,7987
21085,15625,18786.5
24288,19881,15757.5
7113,6384,9177.5
4057,5727,29025
17206,11876,28037.5
12720,8578.5,25026
15244,10283,24411.5
15893,10796,15083.5
18441,12863,20907
14200,9545,16711.5
18118,12636,13753.5
24403,20023,8470.5
30349.5,29815.5,24351
17954.5,12484.5,36386
6619,6269,20124.5
25418,21543,5642
31684,31913,3247.5
29187,27640,16984.5
16218,11069,17744.5
10295,7366,23948
13984,9388,22886
23603,19025,18105
32706,33889,10013.5
22042,16943,15102.5
28732,26737,15896
28810,26840,11924
20439,14827,23559
24368,19990,23268.5
23951,19461,21434.5
25210,21177,11437.5
27587,24728,21673
7315,6443,24217.5
10084,7281,6608.5
18992,13342,19281.5
24944,20816,19265
21868,16704,19265
30118,29450,13812
19492,13792,18080.5
30256,29663,10968.5
27602,24769,18020
17586,12191,23319.5
24015,19553,15309.5
29587,28480,15075.5
8628,6792,28498.5
17142,11822,19099.5
12293,8317,22923
16411,11224,13929.5
33201,34964,12476
21852,16684,19393.5
4470,5809,27593
31878,32226,14566
31831,32166,13986.5
32760,34011,12924.5
32310,33066,14593
32631,33711,8713.5
8846,6863,25007
12473,8433,20578
5886.5,6085.5,37878.5
4562,5825,17628.5
20466,14860,15528.5
20137.5,14477.5,36299.5
15846,10747,7762.5
24256,19843,10239
23778,19250,19940.5
21509.5,16170.5,37685.5
35091,37341,14890.5
30460,29962,21046
27116,23974,17040
29424.5,28141.5,33002
32386.5,33222.5,28782
33576,35584,4796.5
32293,33037,11038.5
25023,20924,13454
26755,23409,14293
33053.5,34664.5,28498.5
35896,38212,6080.5
32908,34276,15344
28670,26640,16541.5
23313.5,18558.5,36056.5
30964,30777,8385.5
26328,22805,18289
33151,34895,10077.5
11699,7982,6537
7268,6426,27749.5
25352,21448,23997
24764,20515,21336
23904,19387,12878.5
29105,27450,16955.5
24907,20751,14481
8678,6812,23811
28324,26018,10273.5
33500,35445,8749.5
35179.5,37474.5,22932.5
21304.5,15929.5,35613
9618,7110,20841.5
15308,10334,20327.5
20617,14896,15896
22960,17488,11674
22130,16559,28970.5
7465,7957,27453
3630,7279,27537
15790,11473,28407.5
13856,10375,34490.5
7571,7988,31673.5
10182,8759,32705.5
7463,7956,34336
21218,15492,27926
10700,8974,34172
23838,18471,23888.5
21626,15990,22548
18300,13017,25944.5
19552,13907,30112.5
23104,17651,19849
18386,13084,29426
18902,13425,33546.5
18374,13066,32789
18736,13334,20946
24485,19263,31612.5
4928,7459,34230.5
22081,16479,17804
7788,8032,6045.5
11656,9308,29747.5
17342,12436,27518.5
15274,11168,26397.5
23085,17616,20807.5
14909,10934,30144.5
23656,18283,17933.5
18379,13073,31890.5
15757,11453,31112.5
12012,9482,33565
19309,13718,22709
22354,16793,22653
6441,7719,31216
12569,9740,30268.5
7896,8056,30348
13702,10269,21233.5
3020,7207,32320.5
27805,23551,19702
28977,25437,17043.5
29871,27001,16802
27796,23540,20938
27363,22935,13602
7773,8029,33103
12605,9756,28880
12221,9576,10813
16094.5,11664.5,28636
14864,10906,22227
23800,18447,24010
12283,9599,33891.5
15791,11475,12874
12710,9804,17975.5
20348,14613,17375.5
19467,13840,29883
9731,8603,33351
19865,14169,29678
29700,26687,25434
22008,16395,31431.5
6950,7817,35337
18742.5,13335.5,33383
20773,15060,29191
26002,21203,4181
28559,24731,2811.5
28726,25005,9534.5
6121,7649,34494.5
26576,21953,17225.5
2105,7117,36687
20816,15092,22762
17424,12490,23813
19689.5,14003.5,28754.5
26960,22405,8101
31678,30205,10380.5
18149.5,12915.5,30194.5
30300.5,27880.5,24140.5
28545,24711,26055.5
26136,21390,26351.5
23988,18677,19293.5
27800,23541,13275
8875,8336,34375
12211,9574,32915.5
22646,17174,23252.5
25805,20976,19831.5
8052,8095,7339.5
4675,7425,34006.5
18711,13311,33114.5
14037,10465,31088
11617,9277,34461
16922,12171,24939.5
16717,12048,32904.5
17395,12471,20435.5
20495.5,14764.5,21103
19996,14294,32759
15585,11347,27926
19678,13995,18269.5
22786,17307,25630.5
25919,21107,17311
31691,30222,3447.5
19454,13829,5162
4526.5,7407.5,35697.5
7519,7968,29734
17923,12780,30478
16406,11864,31156.5
13775,10320,33625.5
26965,22415,16466.5
32913,32313,10788.5
30545,28362,26864.5
1703,7073,32367.5
17718,12668,29817.5
30496,28277,26011.5
16004,11623,35457
11501,9243,31716.5
15346,11217,31492
25217,20126,29399
16079,11654,33459.5
33740,34201,21624.5
23643,18277,28109
30115,27493,26787.5
30178,27651,23910.5
22031,16422,31179
25888,21057,31298
25512,20555,30551.5
26730,22124,20060.5
29037,25536,31078
8289,8162,34352
11274,9136,5947.5
20578,14851,30310.5
26492,21868,24715
23485,18093,24920.5
31463,29906,17488.5
21151,15415,30330.5
31599,30094,17729.5
29062,25568,28851.5
19116,13571,32261.5
25566,20649,22999.5
30960,29124,20817
9677,8589,31881
18650,13256,30776.5
13567,10218,31624.5
17939,12787,19925
34236,35199,19165
23471,18075,24211.5
5178,7502,34297.5
33038,32640,18548
33019,32575,18112
33812,34323,16878.5
33392,33427,19271
33668,34059,13580
9923,8668,33259.5
13762,10308,26844.5
6713,7774,4804
3060.5,7210.5,36105
5271,7516,26170
22062,16451,25462
10884,9025,34607
21741,16103,11475.5
17341,12435,17689.5
25783,20932,17992.5
25360,20345,28629.5
13216,10042,33295
23103,17644,28767.5
25955.5,21153.5,37073.5
35806,37441,23112
31793,30381,26785
10666,8958,34623
22091.5,16490.5,33238
28618,24827,27761
30794,28812,5471
33464,33585,3313
34615,35716,9809.5
7983,8079,34961.5
33373,33394,15855
2688,7169,36497.5
26566,21938,21811
28285,24280,22911
29912.5,27090.5,25200.5
34105,34965,9003.5
36594,38240,9874.5
22385.5,16838.5,28611
35284.5,36605.5,21303
33933,34626,23890.5
30051,27356,26777
24897,19730,16482.5
32270,31166,13627.5
13461,10175,33954
18325,13038,33035
27880,23667,23262
34202,35139,14206.5
12916,9908,5441
8241,8146,33720
26910,22340,29770
19738,14046,32518.5
19423,13806,31518
26272,21585,30244
25478,20488,17380.5
22463.5,16925.5,23239.5
30476,28227,28927
26439,21800,25483
9746,8608,32147.5
29747,26758,14723
31140,29366,24947.5
34538,35629,18031.5
35873,37554,5730
22924,17431,5760
8523.5,8235.5,34881
10704,8975,29098.5
27144,22635,27221.5
23088,17623,30112.5
16781,12096,29794.5
31756,30311,24444.5
13506,22807,13543
13666,22818,17092
17223,23151,21284
13504,22806,23031.5
26824,25332,20289.5
27344,25527,19839.5
27202.5,25470.5,27876.5
30193.5,26972.5,28082
13942.5,22837.5,9465.5
23536.5,24292.5,30512
31509.5,28012.5,29507
27759.5,25691.5,30205
30423.5,27131.5,30619.5
12036,22707,29306.5
6518,22441,16651
34184.5,30395.5,29011.5
13930,22836,19758.5
31635,28113,9460
28692.5,26128.5,29359
29066,26343,14843.5
35067.5,31392.5,26222.5
29110.5,26359.5,27486.5
36599.5,34427.5,24897.5
33362,29630,11727.5
34474.5,30767.5,26766.5
25761,24957,20218
28084,25845,18445.5
33238,29515,5262.5
13572.5,22814.5,29593.5
18888,23380,15878
23621,24313,18101
30146,26939,19666
33216,29497,16751
33775.5,29994.5,22875
18588.5,23334.5,8229.5
31377.5,27878.5,24727.5
36559.5,34335.5,23688
33007.5,29297.5,26008.5
36238.5,33609.5,23864.5
16480,23084,27300
10141,22605,18427.5
37409.5,36308.5,23095
16849,23117,18927.5
30173,26962,9639
33134.5,29433.5,24969
38123.5,38101.5,26288
35003,31313,12514.5
37746.5,37054.5,20710.5
33657.5,29892.5,23311.5
38313.5,38447.5,17843.5
35771,32648,10935
36860.5,35088.5,22313
32934,29237,15374.5
35612,32312,12639
37711,36955,4898.5
17928.5,23240.5,25972.5
21163,15495,316
23470,17969,392
22644.5,17131.5,28316.5
7787,8676,12154
16259,12098,4429.5
7921,8699,19852.5
10557,9488,24618
7786,8675,25091.5
21684.5,16081.5,17864.5
24358,18946,3966.5
22146,16570,10514
18779,13517,4382.5
20090,14502,11545
23604,18132,6603
18890,13580,30783
19372,13935,27044.5
18871,13567,18994.5
19245,13820,16343
24979.5,19656.5,28699
5153,8143,7470
22588,17060,19275
8139,8753,17117.5
12029,10008,21125
17819.5,12926.5,36438.5
15748,11818,34105
23572.5,18101.5,33259.5
15344,11610,7211.5
24181,18762,20990
18878,13575,16898.5
16223.5,12079.5,35115.5
12389,10172,23153
19818,14283,22306
22890,17342,27219.5
6709,8451,36780.5
12987,10423,11355.5
8222,8777,18869
14149.5,10949.5,26432
3192,7858,15713.5
28292,23871,32630
29436,25731,30679
30310,27268,30040
28286,23858,33188.5
27859,23243,18474
8128,8749,24580.5
13022.5,10438.5,26697.5
15282,11585,3247.5
24328,18918,9092
13122,10490,788
20877,15245,13286
19999.5,14438.5,29125.5
30130,26929,26538
21293,15646,14533
29197,25306,10592
27090.5,22255.5,31439.5
21345,15696,16353.5
17925,12979,15728.5
32093,30366,16643.5
29005.5,25008.5,25067
26638,21768,14038
28287,23861,13098.5
23199.5,17678.5,35860
26333,21369,32313
8389.5,8812.5,26647.5
4916,8103,13873.5
19210,13798,37184
14490,11134,35391.5
17199,12608,29734
17877,12959,24687.5
20537,14916,9730
16056,11979,3826
20187,14604,23795.5
26440,21496,6099.5
7840,8682,21825.5
27483,22734,388
33236,32454,466
30997.5,28603.5,22378.5
18214,13159,4415.5
11873,9958,17840.5
15822,11853,21228
25679.5,20535.5,16905.5
34088,34318,2579
24169,18750,4691
30569,27796,9076.5
30639,27918,6620.5
22546,16998,29540.5
26402,21470,23496
26017,20951,15869
27255,22445,14228.5
29497.5,25829.5,26051.5
8625,8892,7638
11665,9882,16141.5
21128,15459,18161
26992.5,22158.5,33664.5
23993,18534,31709.5
31897.5,30053.5,28199
21627,16017,7607.5
32030,30249,18744.5
29516,25857,13489
19618,14098,20058
26093,21027,21578.5
31381,29295,23781
10022,9283,36311.5
19151,13759,11397
14010,10883,16535.5
18407.5,13294.5,23884
34576.5,35276.5,19606.5
23980,18524,33245
5415,8200,17364.5
33372,32807,29337.5
33342,32723,29199.5
34139,34452,27926
33731,33559,29376
34008,34163,16574
10267,9391,23121.5
14208.5,10988.5,25905
5509,8215,4561.5
22571,17036,8904.5
17818,12925,774.5
26307,21331,12133
25829.5,20726.5,24638.5
36021,37484,22271.5
32215.5,30576.5,35193
29075,25127,12105
34922,35766,9023
33710.5,33517.5,25643
27075,22246,15079
28758,24598,14671
36786,38253,14065
34268.5,34756.5,19889.5
30499,27673,12399
32658,31281,11789.5
28375.5,24008.5,33754.5
34542,35226,22987
13345.5,10589.5,22442.5
8565,8869,10808
27416,22652,35610
26783,21917,23417.5
25951,20879,19024
30923,28469,9127.5
26948,22093,5458.5
10083,9313,8470.5
30177,27031,16809.5
34858,35673,4388
11113,9669,19770
17286,12641,10051.5
6460,6849,7427.5
7768,9955,3714.5
7324,8736,31770.5
1388,733,33809.5
644,316,20704.5
4148,3088,33346
3400,2261,35885
1419,750,37817
2114,1193,37540.5
1387,732,37961
6764,7464,29306.5
2285,1326,35000.5
8346,11355,30745.5
7032,8028,30826.5
5279,4669,32167.5
5920,5833,35417.5
7874,10185,26973
5327,4721,35311
5577,5168,36512.5
5322,4708,35771
5494,5051,18500.5
8749,12393,32302.5
852,441,37731
7283,8649,13072.5
1463,775,170
2577,1555,35363.5
4820,3936,7008.5
3951,2847,10650
7858,10147,3271.5
3790,2663,34766.5
8238,11094,7837
5325,4714,35574.5
4136,3076,16141.5
2694,1661,36966
5791,5594,13489
7418,9048,10746.5
1152,589,17514
2900,1858,35088.5
1480,784,36553
3326,2206,6681
546,285,37821
11132,18800,10975.5
12095,21254,3441
12895,23129,4349
11127,18789,10401
10767,17905,8056.5
1460,774,36778
2914,1870,33184
2774,1735,14931
3779,2636,19587
8330,11313,31088
2792.5,1748.5,38326.5
4149,3089,7586
2946,1903,14725.5
6295,6582,15713.5
5878,5749,30403.5
1968.5,1092.5,38437.5
6080,6132,30403.5
12745,22749,18377
7242,8557,14269
6533,6995,34181.5
9819,15054,4938.5
11757,20346,3364.5
11884,20710,8009.5
1083.5,555.5,38471.5
10189,16241,12615.5
421,233,38014
6547,7044,26374
4855,3988,17830.5
10466,17089,4273.5
14721,27431,5782.5
11743,20320,28283.5
9893,15315,30750.5
8455,11643,23031.5
11130,18791,14796.5
1721.5,949.5,38462.5
2768.5,1731.5,38315.5
7595,9536,12211
9689,14655,8759.5
1511,802,2563.5
815,422,36143
5469,5016,13781
3452,2317,30629
2558,1542,36288.5
4624.5,3699.5,37873.5
4538,3582,36674
4840,3969,14117.5
6138,6259,34257.5
4065,2985,25215
5972,5924,9301.5
7678.5,9719.5,37341.5
9766,14881,25163
14732,27471,1813
5869,5735,2476
1397,739,34314.5
5099.5,4336.5,38041.5
4396.5,3415.5,38199.5
3365,2237,36710
10475,17103,9421
16133,30341,6189.5
13545,24685,32333
379,212,33375.5
5009,4212,34952
13495,24578,27995.5
4234,3199,36536
2527,1514,37824
3981,2874,37369.5
9228,13467,32489.5
4262,3228,35704.5
17353,32377,30131
8230,11080,34324.5
13130,23686,34366
13197,23836,31191.5
7250,8588,36657
9742,14821,35951.5
9462,14011,36161
10306,16587,21600
12154,21405,33855.5
1564,839,37754
2451,1449.5,230
6437,6821,35112
10125,16056,7944
8136,10798,11562.5
14498,26855,3377.5
6724,7392,35389
14649,27217,10830
12169,21460,34623
5684,5393,37006.5
9512,14142,15776.5
13949,25627,12788.5
1957,1082,16946.5
5448,4954,35528
3279,2168,37307
5104,4343,6638
18068,33721,21657.5
8126,10776,10822.5
889,461,37965.5
16339,30759,9678
16290,30675,2657
17438,32556,3705
16846,31523,8881
17246,32194,10293.5
2032,1140,37055.5
3360,2232,33118
1212,621,8032
913,468,34293
7270,8624,34079
2343.5,1362.5,38465.5
7104,8190,8774
4819,3935,17135.5
9674,14606,19702
9355,13724,31557.5
3146.5,2059.5,38401.5
7869,10177,29602.5
21036,36877,20862.5
14844,27764,15816.5
2269.5,1322.5,38496.5
11790,20461,34209.5
13768,25239,6925
16937,31704,4998
18628,34672,10852
1495.5,793.5,38499.5
16824,31495,14963.5
502,267,37962
10181,16211,27832
11529,19751,19338.5
17859,33330,6520
22878,38015,8251.5
17623,32923,29530.5
13078,23554,33415.5
9014,12984,18996.5
15316,28966,17209.5
3238.5,2142.5,38394.5
5300.5,4688.5,38245.5
11209,18973,15842
18030,33611,8526.5
3016,1959,492
1555,827,36308.5
10410,16953,12007.5
6002,5999,36210
5844.5,5704.5,38141.5
9987,15601,36006
9423,13925,15850
13462,24506,32532.5
10100,15961,26295
1973,1098,37706
12780,22841,14519
14123.5,26035.5,35356
18496,34433,27112.5
21231,37019,5227.5
7743,9898,3412
2287,1327,35133.5
10600.5,17450.5,37291.5
7860,10150,36288.5
4564,3619,37030.5
14792.5,27645.5,34656
17941,12563,21858.5
20180,15038,15393
19361,13979,34072.5
5977,5162,35255.5
2784,4487,25310.5
13414,8534,31341
11707,7368,35595.5
6071,5193,34647.5
8388,5920,34961.5
5976,5161,36750
18470,13043,30339
8834,6097,35497.5
21098,16260,26975.5
18910,13465,24499
15724,10473,28459
16942,11627,34065
20347,15242,21942
15815,10555,29279
16296,10986,34134.5
15800,10539,34141
16173,10856,27027
21695,17237,30940.5
3838,4690,36325
19321,13893,14311.5
6232,5239,2107
9661,6437,29098.5
14856,9655,10453
12955,8186,11763.5
20321,15205,4828.5
12602,7920,32468
20929,16034,10911
15806,10545,32353.5
13400,8513,21517
9981,6571,34324.5
16714,11380,15330
19586,14225,14391
5092,4943,15917.5
10499,6801,32167.5
6307,5266,32000
11566,7284,12869.5
2322,4419,35852.5
25170,22176,8372.5
26375,24110,3726
27405,25827,4711.5
25156,22163,7367
24738,21548,7276.5
6222,5235,33904
10530,6817,31977
10170,6653,14754.5
13697.5,8714.5,32576.5
12551,7888,28832
21064,16224,26919
10217,6674,35163
13418,8537,9294.5
10618,6848,26024.5
17662,12307,17908.5
16876,11556,31599
7950,5779,34505.5
17247,11904,21147.5
18742.5,13335.5,33383
27208,25473,16085
19247,13822,12387.5
5495,5056,35441
18063,12678,35809
23330,19490,8171
25904,23338,7566.5
26110,23644,12365
4809,4872,36175.5
23893,20317,19173
1579,4325,37529
18097,12720,28363
14921,9729,26884.5
17061.5,11725.5,25863.5
24297,20892,2470
29384,29511,4580.5
15590.5,10315.5,31969
27874.5,26670.5,25163
25891,23312,26208.5
23455,19648,28316.5
21252,16513,19943
25163,22167,11285
7189,5536,35502.5
10158,6648,34222.5
19897,14638,10273.5
23145,19239,8948
6458,5313,451.5
3647,4656,30392
16130,10830,10637.5
11831,7443,22015
9616,6408,36682
14474,9327,27058
14278,9150,35872
14892,9703,23273.5
17793.5,12445.5,17206.5
17358,12016,33391
13236,8381,32732.5
17047,11709,21714.5
20026,14820,27528
23253,19369,20992
29395,29534,1029.5
16861,11535,1773
3528.5,4625.5,36486
6016,5173,32205.5
15354,10121,32177.5
13992,8966,34191
11643,7333,36028.5
24304,20906,22118
30757,31678,14074.5
28138,27136,32774
1296,4280,27936.5
15205,9972,32988.5
28085,27047,25475.5
13627,8667,36490
9523,6380,34911
13026,8230,34366
22467,18259,32810
13685,8705,34985
31813,33655,25448.5
20915,16019,31255.5
27675,26310,32854.5
27752,26441,26509.5
19273,13842,31594.5
23219,19334,32285.5
22805,18771,33054.5
