"x.prod","x.sum","y"
30688,25561,25229
32139,27648,28945
33440,29817,28276.5
36388,35785,20669.5
37793,38364,20739.5
26864,21849,35192
37077,37061,36524
36286,35634,36704.5
33539,29956,35718.5
29196,23819,31053.5
35177,32867,31776
17515,16918,19374.5
12711,15534,19182
9008,14862,12140.5
22850,19217,21980.5
31805,27064,26069.5
36459,35890,23927.5
16874,16687,7267
11362,15264,6865
30981,25929,25878
30988,25944,24595
7918,14712,9867.5
5519,14453,8415.5
24309,20013,28027
23992,19813,22750.5
30415,25254,30442.5
29715,24392,22545
23532,19582,22746.5
26933,21890,20439.5
33866,30443,29501
30579,25438,28742
13119,15629,13686
33293,29594,21958.5
34347,31254,30965
36645,36223,27106.5
37433,37841,16464.5
27354,22181,11133
11704,15328,12168
14315,15919,14248
31173,26195,27318.5
27539,22303,29616
21222,18360,26335.5
34835,32076,31140.5
14966,10414,2460
17090,13107,3609.5
16333,12204,31221.5
4481,3149,18544
2019,2617,5505.5
10926,6283,7839.5
9380,5155,13719
4563,3169,1886
6483,3761,8731
4480,3148,11888.5
15465,11090,11136.5
6883,3885,10203
17917,14195,3356
15866,11635,8580
12982,8041,3498.5
14075,9290,25080.5
17219,13275,5612.5
13063,8122,12528.5
13486,8618,23916.5
13049,8105,18333.5
13373,8486,31667
18514,15266,22204
2814,2764,1861
20044.5,17886.5,19801.5
16272,12141,15822
4700,3209,5216.5
18132.5,14582.5,23573.5
7558,4183,9371.5
12183,7253,22268.5
10511,5970,22442.5
17194,13235,18830
10191,5737,6658
17739,13953,22217
13055,8115,15353
10905,6261,24758
18109.5,14536.5,25722
7872,4303,10904.5
13833,9038,20138.5
16508,12458,26278
10547.5,5991.5,32030.5
3797,2978,14992
8549.5,4672.5,28295.5
13801.5,9008.5,23644
8372,4536,8895.5
4761,3225,6368.5
5857.5,3547.5,29640.5
9237,5073,21927.5
1655,2558,317
21919,20937,16174
23243,23002,16943.5
24262,24808,15960.5
21914,20923,17776
21501,20178,18805.5
4697,3207,9077.5
8395,4548,5345.5
8068,4390,1988
11193,6471,3637
10148,5700,2602.5
17883,14154,6217
999,2480,246
8113,4418,1853
10930,6285,7643
8461,4602,2053.5
14743,10108,14054
14015,9196,16887.5
6116,3624,2989.5
14372,9625,13271
15723,11439,19390
24047,24418,18100.5
16202,12059,21837.5
4127,3065,2018
13375,8489,22467.5
15097,10595,22943.5
20080,17925,10778.5
22733,22252,10747
22954,22547,21672
3585,2923,1088
20672,18871,25488.5
1155,2499,982
15137,10645,30334.5
12263,7329,9227.5
14179,9434,18374.5
21078,19511,10229
26344,28829,14742
12855,7899,9447
24785,25698,10643.5
22711,22224,13275
20204,18143,9136
18065,14456,8925
21915,20929,13066
5466,3435,2154
3887,3001,3835.5
3033,2810,2205
8062,4387,2688
16816,12795,17740
19882,17637,16905.5
4891,3258,4616
2668,2726,664
13352,8455,23201.5
12213,7292,14712.5
9510,5243,13519
1735,2565,715
1599,2547,1144
7524,4168,5852
11849,6972,3148.5
11698,6844,27006
12225,7309,29158
11506,6692,3717
14868,10263,16275
14462,9758,4667
10744,6148,4507.5
14168,9414,30025
16934,12919,4851.5
19994,17818,5694.5
26358,28860,7259
14001,9177,6006.5
2586,2709,3041.5
4517,3157,5073.5
12648,7691,4260.5
11457,6655,10611
9314,5113,5950.5
21090,19524,3826
27901,31205,5165
25044,26212,30774.5
939,2472,4268.5
12499,7555,8595.5
24978,26108,17909
11115,6410,15613.5
7448,4129,3745
10567,6012,10260.5
19230,16505,13788
11180,6463,13896.5
29099,33180,4051.5
17731,13947,4920
24563,25314,26110
24653,25457,7216
16215,12092,15396.5
19976,17768,24814.5
19555,17113,18636
20837,19131,32705
23317,23109,22783.5
5060,3301,3095
31556.5,36518.5,13905
7293,4031,8001.5
26946.5,29761.5,20131
14936,10376,12682
20575,18731,23176
17579,13723,24345
26100,28346,17985.5
15394,11000,8703.5
26257,28653,22504
23337,23142,15847
25866.5,27908.5,23330
13683,8824,13353.5
19642,17229,21882.5
25491,27063,25668.5
17854.5,14109.5,32134
6077,3617,20948
13175.5,8264.5,30253
13281,8382,11881
9123,5011,8766.5
9890.5,5524.5,32461.5
12656,7698,24008.5
29760,34352,12395
17565,13709,17178.5
2976,2800,475
28116,31483,15877
28072,31409,17284.5
29188,33317,16241
28619,32292,17041
28994,33003,18962
6258,3671,11462.5
9296,5107,6449
3999,3028,634
1678,2560,612
3043,2812,869
16243,12120,5660
88,2372,61.5
7004,3934,980.5
15968,11750,9112.5
12182,7252,4479
19856,17598,15327
19371,16796,17226.5
8861,4829,3703
17215,13265,16388
20034,17870,21510
32259,37108,16731.5
26491,29086,20179.5
6853,3871,3682
16275,12149,23991.5
22812,22356,24774.5
25312,26716,14701
28702,32457,13396.5
30249,35188,22491.5
4833,3245,1473
28596,32260,25919
1478,2530,1086
20662,18845,31753
22456,21823,13013.5
24331,24913,18298.5
29559,34050,11313
33508,38123,13612
16536,12492,10703
31285,36234,10105.5
29374,33650,12711.5
24491,25188,9481.5
18933,15959,10198
27056,29907,13550.5
9060,4960,2612
5859,3549,5833
3712,2952,3259
13009,8071,3641
22017,21087,18814
29708,34260,13552.5
8638,4701,6900
5017,3291,1850
21014,19405,22690
21023,19433,16126
3157,2838,1436
2046,2621,1397.5
14223,9497,8903
13973,9148,5406
20369,18350,29337
19501,17020,29278
13581,8722,6513
16622,12582,18726
24951,26046,7533
20532,18640,8344
6129,3627,4543
24109,24518,28059.5
25672,27486,5428.5
30133,35037,6211.5
32395,37252,9588.5
17035,13044,6976.5
5223,3362,7134
6886,3887,7396.5
21251,19775,11999
17198,13237,8639
11754,6892,7124
26428,28977,5341.5
7834,8779,6524.5
7965,8801,8793
10603,9581,16778
7833,8778,13221.5
18963,13667,31542.5
19447,14008,22159.5
19319.5,13889.5,34969
8184.5,8856.5,8804
15820.5,11899.5,32865
24249.5,18818.5,36005.5
19893.5,14382.5,35528
22957.5,17410.5,36043
6752,8554,16340.5
3217,7961,2158.5
27917.5,23287.5,36022.5
8178,8853,8400.5
24407,18987,16493.5
20955.5,15325.5,35801
30193.5,26972.5,35390.5
21382,15733,18521
29256.5,25359.5,35273
21418.5,15772.5,35192
32150.5,30401.5,34268
26708,21820,28556.5
28345.5,23916.5,37769
17958,13029,26095
20265,14688,24835
26518,21570,13618.5
7901.5,8790.5,24908
11953,10046,13215
15885,11941,20948
22607,17080,33506
26488,21515,25201
27328.5,22500.5,35437.5
11717.5,9962.5,11739
24080.5,18610.5,33654.5
32076.5,30272.5,35358.5
26152.5,21088.5,35729.5
31431.5,29319.5,35219.5
10063,9405,21224
5447,8298,6214.5
34053.5,34181.5,34538.5
10311,9491,10772
22632,17114,16567.5
26371.5,21394.5,35924
36053.5,37488.5,32418
29151,25168,21770
34964.5,35777.5,33727
27151.5,22290.5,35399.5
36808.5,38257.5,30835.5
30572,27724,29648.5
32702.5,31299.5,37610.5
26033,20933,27882
30236,27059,25735.5
34893,35685,17250
11175.5,9766.5,27654.5
1591,846,1874
1625,861,6305.5
2457,1335,1332
1590,845,2860.5
6046,4908,7609
6304,5387,5397.5
6229.5,5237.5,6585.5
8184.5,8856.5,8804
4491.5,2997.5,13124.5
9164.5,11282.5,6270.5
6541.5,5783.5,8649.5
8343.5,9244.5,8038.5
1328,719,9775.5
622,383,61.5
11892.5,18049.5,5348
1686,889,2554
9268,11500,21766
7144.5,6756.5,6150.5
13942.5,22837.5,5047
7358,7180,1419
13019.5,20813.5,3641
7374.5,7221.5,5377
15993.5,27527.5,4660
10942,15478,3077.5
12239.5,18925.5,5367.5
5512,4144,7231.5
6742,6114,5624
10772,15068,18483
1608.5,849.5,23984.5
2911,1646,5545
4534,3030,1852
8156,8786,8192.5
10745,15008,5038.5
11432.5,16751.5,5553.5
2826.5,1579.5,38383.5
9054.5,10978.5,11716
15919.5,27295.5,5384.5
10514.5,14325.5,7878.5
15214.5,25716.5,6443
2279,1206,12902
1033,567,61.5
18625.5,32239.5,4553
2372,1264,3319
8171,8822,24860
10675.5,14791.5,5373.5
22496.5,36889.5,4021
12923,20575,1701.5
20065.5,34704.5,3061.5
11287.5,16379.5,4872.5
24345.5,38026.5,3985.5
14335,23640,3116.5
16669.5,29032.5,5067
10406,14078,5453.5
13993,22943,4327.5
19932,34473,14504
2634.5,1453.5,25831.5
23201,18055,13885.5
25490,20018,17626.5
24760,19335,23216
9099,11868,8539
4572,11216,5705.5
18189,14616,26087.5
16119,13671,19860.5
9224,11884,10662
12103,12515,18700.5
9098,11867,11739
23770,18505,29817.5
12664,12643,19018
26332,20863,22892
24219,18902,18899.5
20854,16278,19158.5
22135,17269,23991.5
25621,20163,18805.5
20954,16349,20305
21476,16730,25344
20933,16329,23835
21330,16628,13885.5
26969,21549,26440
6155,11396,8244
28463.5,23080.5,26676
18132.5,14582.5,23573.5
24688,19291,13028.5
9455,11933,1031
13664,12875,12452.5
19792,15596,11675
17668,14331,7939
25592,20142,13603.5
17259,14103,19817.5
26166,20708,13056
20945,16337,23516.5
18158,14597,14208.5
26550.5,21090.5,34208.5
14068,13003,16897.5
21880,17077,16786.5
24928,19508,15198
17703.5,14357.5,25301.5
7927,11659,6820
14983.5,13283.5,19284.5
21843.5,17047.5,20754
14731,13184,15810
9558,11954,8322.5
11219.5,12286.5,21574.5
15935,13586,10465
3871,11140,3551
30075,25346,13439.5
31186,27019,12835.5
32026,28578,13449
30070,25334,13958.5
29705,24761,10555.5
9446,11930,10641.5
14765,13193,12783.5
14347,13072,5545
18501,14803,16264
17185,14076,11825
26306,20836,21654
2380,11006,465
14407,13092,16609
18195,14617,15040.5
14871,13230,11913
22935,17843,21308
22075,17210,30377
11616,12381,14687
22470,17498,16284.5
24072,18780,26075.5
31856,28281,19594
24605,19229,14647.5
8495,11745,8335
21333,16630,25930.5
23354,18171,25138.5
28495,23108,8383.5
30792,26397,8240.5
30953,26653,10657.5
7527,11616,6990.5
29000,23768,14590
2727,11044,3691
23397,18204,18421
19888,15654,17014
22257,17354,19764.5
29355,24241,10359.5
33520,31155,11770.5
20694,16158,18221
32438,29252,25283
30786,26381,25792.5
28598,23236,24488.5
26510,21030,16064.5
30073,25335,12971.5
10627,12169,11780.5
8064,11686,6748
6545,11447,3522
14336,13068,17237
25242,19765,13918.5
28309,22921,13004
9729,11983,527
5879,11359,3168.5
21285,16600,12793.5
19834,15618,13049.5
16285,13717,9402.5
4027,11153,627.5
3754,11133,919
13600,12861,20841.5
19346,15329,14886.5
19147,15193,21039.5
19845,15628,11022
18916,15049,12835.5
23081,17950,13693
22577,17589,22909.5
18003,14489,16930
22246,17339,9904.5
25347,19885,19966.5
28416,23036,18117
33531,31172,7435.5
22056,17196,6046
5700,11335,5895
9143,11877,6904.5
20437,16002,20872.5
18838,15003,20191
16022,13629,20509
29367,24247,17985.5
34572,33172,22561.5
32638,29573,26447
2225,10994,4936.5
20231,15861,28302.5
32602,29514,30116
18424,14751,24229
13492,12834,16148.5
17727,14370,23861
27694,22240,33029
18491,14787,25410.5
35289,34901,25377
26163,20698,24628.5
32262,28990,28371.5
32314,29106,24890
24635,19247,25073.5
28389,23001,28091.5
28003,22590,27410
29154,23960,19223.5
31247,27108,28012.5
9979,12038,13374
36551.5,37052.5,25274
13243,12785,1868
33916.5,31834.5,38265.5
23161,18028,22467.5
28919,23657,16418.5
25994,20538,13706.5
33349,30903,15951.5
23705,18456,25510.5
33463,31066,17468.5
31267,27143,28337
33208.5,30582.5,34233.5
21666,16910,23979
28071,22648,22198.5
32964,30084,19248
26288.5,20807.5,29389.5
11547,12365,12221
21112.5,16447.5,23186.5
21233,16544,22491.5
15785,13533,17461
16814.5,13926.5,26451.5
20442,16009,12742
35623,35625,20232.5
25969,20523,11642
6461,11437,7148.5
34704,33454,13591
34676,33393,12921
35341,35002,12951
35005,34190,14525.5
35235,34754,13475
11804,12434,13484
16001,13618,11760.5
8254,11708,1458
3903,11145,3387
6560,11450,5505.5
24669,19267,20938.5
184,10861,183
12838,12681,14525.5
24340,19007,19565.5
19791,15595,16599.5
28290,22888,25996
27846,22403,32732.5
15403,13417,18280.5
25619,20158,17848
28456,23071,28467.5
36863,37630,21539.5
33612,31280,18928
12620,12637,12827
24695,19294,27629.5
30845,26484,28003.5
32828,29883,10694
35065,34312,9684.5
35863,36039,13155.5
9654,11971,9628.5
35001,34151,17337.5
3463,11107,4787
28986,23745,21599
30523,25993,24483
32062,28663,24509
35543,35437,13818
37365,38314,13641.5
24949,19533,20872.5
36416,36805,24574
35430,35207,25618
32201,28892,26316.5
27378,21945,13763
33996,31968,14909.5
15668,13493,17429
11224,12288,9402.5
7752,11642,3368.5
20886,16298,23533
30154,25454,16989.5
35605,35589,14102.5
15094,13316,832
9927,12024,7455.5
29311,24157,15975
29314,24177,18852
6748,11481,1298
4629,11228,939
22326,17394,26502.5
22021,17171,21559
28721,23402,26906
27952,22523,15782
21574,16822,20242.5
25028,19595,16956.5
32578,29479,26465
28885,23592,24694.5
11625,12385,12156.5
31904,28356,14158
33075,30315,24975
35818,35941,22238.5
36924,37712,9856
25445,19986,7415.5
10230,12097,10683.5
12668,12644,9790.5
29504,24463,25927.5
25596,20144,25990
19213,15239,19074.5
33573,31238,24967.5
10973,8209,9708
12752,11337,6157
2818,1636,13614
7599.5,4222.5,34635.5
2875,1656,16006
4176,2172,19233.5
2816,1635,18324.5
9333.5,6034.5,34212.5
12863.5,11573.5,33053.5
9389,6107,22138
9759,6553,22649.5
9660,6436,11307.5
1706.5,1303.5,25461
12083,10107,10410
2964,1694,5567.5
7301,3939,19565.5
7048.5,3764.5,36855.5
13326,12363,8529.5
10041,6910,12260.5
12295,10497,10907.5
2362,1482,17659
5564.5,2818.5,37378.5
1015,1119,7749.5
16635,18860,6338.5
2962,1691,16470
6998,3742,13102.5
13428,12560,19721
5638,2864,8531
10750,7883,8792
19076,23410,12007.5
11090,8397,20817
18027,21521,5225.5
11119,8452,13868
8714,5325,13644.5
21443,28044,7091.5
15488,16521,20895.5
17071,19665,8200.5
8698,5295,11257.5
10523,7539,21173.5
7467,4093,16843
10284,7225,9126.5
15292,16114,15361.5
2846,1643,10926
16248,18123,11752.5
23064,30741,8386.5
8932.5,5568.5,35295.5
4913,2482,20934.5
7338,3975,22380
13320.5,12350.5,34653
19635.5,24499.5,31044.5
12042,10039,24959.5
15262,16062,22939
16032,17691,13421.5
3212.5,1782.5,30511.5
4753,2422,8345.5
10946.5,8169.5,38008.5
13172,12115,20059.5
11376.5,8828.5,36691.5
21365,27845,9584.5
14996,15413,13277
20546,26228,11212
3911,2055,20342.5
9593.5,6350.5,37214.5
1825,1331,14792
24232,32507,7413.5
4046,2118,20098.5
1859,1342,12964
12069,10076,21759
8669,5245,11784.5
15197,15860,10031
27991,36950,12700.5
17902,21271,21694
25652,34918,6301.5
15874,17374,14569.5
17552,20613,17105
29639,38071,7475
19471,24219,22117.5
22133,29364,9140.5
14895,15194,11030
19978,25147,20834.5
15764,17147,19764.5
19124,23520,9710
25524,34706,16246.5
4458,2280,15738
16500,11520,2542.5
18698,13944,2716
17972.5,13075.5,31130.5
5249,4024,6592.5
12237,7307,8643.5
5340,4040,4191.5
7434,4733,11660
5247,4022,9188
17055.5,12123.5,21911
19547,15233,7375.5
17479,12594,13993
14447,9218,9331.5
15569,10448,13295
18856,14131,12846.5
14534,9304,28807.5
14968,9795,26960
14510,9288,20027
14854,9652,13799
20213.5,16230.5,31900
3347,3638,3424.5
17900,13007,17293.5
5477,4102,10780
8670,5246,23307
11815,7005,35349.5
18826.5,14090.5,35015
11488,6800,10170
19374,14977,20640
14521,9296,18700.5
12206.5,7271.5,34316.5
8962,5412,20079.5
15328,10201,21526
18146,13298,27000.5
4426,3850,29030
9481,5652,11024
5560,4123,14634
10397.5,6191.5,24574
1982,3434,1051
23665,21606,34474.5
24942,23531,33395
25918,25299,33199.5
23650,21597,34766
23218,20838,18875.5
5468,4099,14138.5
9508.5,5670.5,21314
11451,6774,6895.5
19517,15190,13868
9602,5716,5953.5
16255,11240,8854.5
15498.5,10367.5,28126
25718,24935,25662
17819.5,12926.5,36714.5
16659,11680,16823.5
24703,23077,11714
22397.5,19586.5,31478
16696,11714,13809
13640,8475,16897.5
28011,29192,20115
24467.5,22760.5,27971
21928,18913,17172.5
23653,21600,12452.5
18446.5,13623.5,35913
21618,18413,34805
5690.5,4161.5,16723
3180,3615,781
14824,9619,36631.5
10689,6362,32670.5
13013,7896,27911.5
13604,8446,22189
15960,10879,10494.5
12066,7172,8559.5
15649,10565,23999.5
21715,18574,12627.5
5287,4029,5475.5
22784,20194,3916
29469,31407,4268.5
26697.5,26675.5,28796
13900,8717,10992
8538,5188,6508
11862,7042,13433.5
20987.5,17413.5,23227
30584,33396,7770
19368,14961,11744.5
26209,25802,14393
26295,25928,14041
17844,12945,29808.5
21683,18529,27701
21320,17927,20817
22550,19803,16148.5
25005.5,23638.5,31387
5872,4219,5134
8354,5103,14749.5
16466,11472,27104
22302.5,19447.5,38180.5
19217,14696,36503
27782.5,28762.5,33450
16987,12055,12810.5
27921,29050,21988
25042,23689,19374.5
15171,9994,22934
21395,18037,24531
27185,27559,27321
7010,4556,32781
14759,9564,14317
10300,6120,16905.5
14087.5,8898.5,25847.5
31223.5,34560.5,24661
19203,14672,34660.5
3523,3670,1463
29654,31730,33321.5
29616,31661,33481
30667,33526,32842
30107,32553,33214
30478,33229,19867
7226,4662,17566.5
10472.5,6224.5,23012
3588,3690,10041.5
17873,12986,14733.5
13561,8400,8507
21599,18365,10195.5
21165.5,17669.5,27312.5
33427,37167,23894.5
28147.5,29374.5,33832.5
24552,22866,17188.5
31695,35324,12296.5
30085.5,32510.5,28678
22384,19567,15531
24178,22333,20695.5
34624,38151,19488
30836.5,33891.5,24802.5
26144,25665,16879
28676,30149,13165
23753.5,21733.5,35470.5
31177,34478,29587.5
9775.5,5815.5,20520.5
5819,4206,1133
22705,20079,35765.5
22085,19117,27580.5
21257,17852,21094
26611,26531,12339.5
22245,19380,11145
7080,4580,2923
25763,25035,21196
31578,35170,10963
7906,4903,8299
13074,7951,8382
4282,2930,6615
4353,2948,5624
6203,3537,14445.5
4281,2929,14445.5
12660,7823,24849.5
13087,8321,23710
12951.5,8184.5,31326.5
15820.5,11899.5,32865
4491.5,2997.5,13124.5
17301.5,13735.5,32333
13431.5,8739.5,34688.5
16067.5,12210.5,34252.5
3632,2760,32809.5
1568,2369,693
21003.5,20010.5,31546.5
4485,2996,10188
17418,13924,9918.5
14327.5,9837.5,31404.5
23536.5,24292.5,31095.5
14675,10295,13392
22451.5,22412.5,27291.5
14715.5,10348.5,30053.5
25848.5,28728.5,27624.5
19713,17943,12649
21445.5,20762.5,28859
11850,7038,26708
13745,9098,25645
19485,17607,8235
4315.5,2936.5,27083.5
7186,3890,6757.5
10207,5736,16701
15774,11846,25668.5
19458,17557,24080
20335.5,18966.5,30783.5
7006.5,3825.5,17073
17128.5,13508.5,38209.5
25754.5,28551.5,30976.5
19152.5,17002.5,34648.5
25020.5,26941.5,32676.5
5811,3404,34613
2845,2587,1222
28550.5,32932.5,29100.5
6006,3466,11800
15802,11880,9599.5
19353.5,17388.5,31685.5
31861.5,37090.5,26701.5
22312,22211,14457
29834.5,35152.5,25035.5
20148.5,18656.5,30306
33177.5,38113.5,23220.5
23978,25070,12242
26571.5,29845.5,27805.5
19052,16774,25166.5
23594,24381,22750.5
29724,35000,7895
6600.5,3665.5,29397.5
22172,16805,2399
24538,19033,3537
23723.5,18227.5,27607.5
8468,10254,2830
17265,13274,7274.5
8578,10274,2236
11369,11022,8066.5
8467,10253,5467
22751.5,17350.5,19027.5
25379,19882,7629.5
23236,17771,13137
19822,14830,7982
21185,15879,10714
24708,19151,11399.5
19914,14906,25005
20470,15321,25045
19901,14886,17314
20319,15203,10070.5
25988.5,20583.5,30861
5641,9761,1183
23658,18169,16470
8788,10327,8392.5
12839,11529,13176.5
18826.5,14090.5,35015
16732,13026,26992.5
16312,12847,7849
25236,19706,18875.5
19906,14897,14173
17227.5,13250.5,30009.5
13229,11668,22109
20916,15671,18593.5
23931,18417,27042
7326,10035,17154
13848,11897,7550
8884,10358,6804.5
15057.5,12360.5,20948
3517,9490,429
29242,24594,35505
30326,26370,35140
31215,27951,35040
29230,24585,35835.5
28846,23994,19242
8779,10326,8552.5
13889.5,11916.5,16717
16242,12824,4296
25355,19859,12153.5
14011,11959,3332
21904,16557,7647
21100.5,15814.5,25119
31052,27618,27316
23572.5,18101.5,36239
22337,16955,11945
30082,25965,10731
28088.5,22985.5,30821
22387,16993,10418
18928,14155,17284.5
32878,30801,26392
29905.5,25668.5,28387
27671,22475,16796
29232,24587,12661.5
24242.5,18740.5,37646.5
27372,22138,36476
9043.5,10399.5,13290
5384,9723,492
20279,15170,35326
15381,12501,28109.5
18190,13727,22042.5
18884,14132,17594.5
21583,16247,8489.5
17045,13162,6701
21267,15975,20499.5
27485,22250,11616
8514,10264,2855.5
28479,23454,4382
33919,32821,5966.5
31853.5,29144.5,27141
19229,14394,9209.5
12692,11460,3606.5
16805,13058,10331
26715.5,21432.5,21375.5
34749,34605,8391
25226,19699,10061
31440,28397,13544
31495,28513,13681
23597,18124,26987.5
27450,22212,27069
27060,21825,19374.5
28248,23159,13691
30379.5,26469.5,31021.5
9297,10467,2419.5
12443,11381,12388
22137,16772,19739
28001.5,22869.5,35924
25056,19546,31913.5
32714.5,30429.5,38249.5
22677,17290,10597
32825,30671,22127
30411,26497,17714
20708,15489,26894.5
27131,21886,22991.5
32245,29698,29149.5
10754,10844,22621.5
20196,15116,11406
14911,12298,10403
19412.5,14521.5,23371
35174.5,35450.5,26486
25037,19532,33262.5
5938,9809,567
34072,33128,34988
34037,33069,35339
34804,34742,34852
34411,33900,35076.5
34684,34435,21400
11049,10924,10879
15132.5,12390.5,17644
6041,9823,3382.5
23631,18153,12014.5
18825,14089,5945.5
27346,22100,9657.5
26895.5,21651.5,25919
36489,37549,26997
32978.5,30978.5,34857
29964,25793,14577.5
35451,35895,12466.5
34396.5,33876.5,29354.5
28077,22964,13146
29671,25283,24374.5
37098,38287,27150.5
34924.5,34988.5,26204.5
31385,28292,16754.5
33327,31608,13905
29325.5,24715.5,37699
35147,35399,33765
14224.5,12039.5,17352.5
9245,10443,645
28405,23370,35746
27804,22630,24140.5
26999,21762,19428
31781,29020,12232
27958,22819,11241
10849,10868,1928.5
31103,27700,21218.5
35387,35798,11986
11923,11196,4507.5
18258,13770,7720
15593,10845,18271
17748,13433,16887.5
17009,12583,27348.5
4789,3514,8840.5
2166,2946,8435.5
11490,6678,24300
9872,5611,29058.5
4884,3530,18184
6880,4104,21246.5
20754.5,18133.5,31583.5
4788,3513,18601.5
16317.5,11742.5,34106.5
16117,11506,27510
16319.5,11746.5,34261.5
7299,4265,25537
16720.5,12223.5,34357.5
19239.5,15701.5,35906
18592,14601,25217
16519,12022,24463
16445.5,11931.5,33958
13574,8531,23942
14700,9759,28531.5
17913,13589,18830
20939.5,18403.5,31820
16563.5,12072.5,34466
13659,8597,23705.5
17457.5,13061.5,34592.5
17175.5,12763.5,35535.5
14101,9075,29857.5
13644,8584,30670
13978,8953,15073
19206,15643,30116
3021,3107,15729
20791,18196,22048.5
11454,6645,11181.5
16943,12512,13583.5
5029,3558,4534
18817,14992,19074.5
8026,4566,21289
12751,7659,21115
11053,6397,16435
17878,13554,27481.5
10701,6168,26395.5
18434,14347,12017
13652,8592,28940
11467,6662,19390
18787,14954,26311.5
15298.5,10512.5,35292
8336,4722,31761.5
14488,9515,16275
17205,12788,18178
11096,6421,23348.5
4058,3316,9007
9004,5084,13423.5
14454,9467,30106.5
8810,4983,23259.5
5103,3578,21632
6213,3884,16786.5
9740,5530,11478
1791,2893,8366
22638,21192,19113
23938,23193,16582
24971,24996,17232
22633,21181,18932.5
22182,20442,10804
5026,3557,13287
8839,4994,19207.5
8517,4800,7989
11738,6854,23170
10659,6138,21903
18555,14551,21876
1075,2792,1650
8560,4826,22915
11492,6680,9476.5
8919,5037,20534.5
15340,10569,12299.5
14647,9685,24443.5
6492,3973,18500.5
14964,10066,18643
16390,11854,27535.5
24798,24639,18231.5
16890,12428,21469.5
4389,3412,14839
13980,8956,27790
15717,11023,23753
20818,18231,7336
23479,22457,6966.5
23663,22750,7680.5
3845,3275,13407
21412,19152,14309
1236,2816,14338.5
15767,11072,17188.5
12811,7738,24551
14817,9893,22374.5
21769,19759,14382
27063,28981,12319.5
13433,8372,22355
25459,25880,22037.5
23463,22431,25279.5
20966,18432,23533
18739,14870,18870
22634,21184,12028
5823,3780,17972
4141,3339,11032
3267,3146,5777.5
8511,4797,20872.5
17498,13125,26110
3494.5,3200.5,18671
20632,17948,22697
8117.5,4618.5,35636.5
5207,3607,4512.5
2876,3079,7787
13947,8918,20688.5
12776,7700,15729
9995,5676,18805.5
1874,2910,3728
1720,2885,3535
7989,4546,28764
12395,7380,17609.5
12228,7234,25599
12787,7708,14556
12037,7084,16651.5
22178.5,20436.5,28640.5
15486,10714,12192
15074,10207,28767.5
11317,6563,26975.5
14801,9879,11721
17612,13260,23012
20750,18120,18782.5
27080,29015,6435
14638,9658,4792
2770,3066,8022
4830,3520,10941.5
13234,8155,25677.5
11997,7047,24987
9818,5566,31147
16862.5,12405.5,32003.5
21780,19771,23091.5
28577,31272,19829.5
25708,26400,27829.5
1014,2781,6707.5
13079,8000,27726
25660,26306,26557.5
11674,6813,31390
7917,4514,24687.5
11114,6441,26411.5
28813.5,31632.5,29534
25248.5,25465.5,32409
19951,16892,30575
11728,6845,30145.5
25781.5,26558.5,32441.5
23595.5,22664.5,35993
29718,33262,25488.5
18425,14334,28810
25266,25508,29430
25326,25635,25344
16905,12455,28424
26539.5,28003.5,32457.5
27073.5,29004.5,32374.5
20718,18074,31221.5
20304,17444,32273
21553,19408,18357.5
24004,23305,31117.5
5378,3648,22755.5
32147,36541,21036.5
7702,4443,7997.5
27649,29871,21792.5
15564,10813,28518
21309,19037,23849.5
18257,14061,20546
26809,28503,28583
21141.5,18720.5,38021.5
16055,11427,30486
26963,28816,14556
24038,23347,30206
26583,28106,27159
25456.5,25877.5,33403
14308,9278,34866
20381,17547,19468.5
26176,27236,20581
18538,14513,26374
6456,3957,15353
13769,8721,17006
13869,8836,28780
9633,5463,30299.5
10368,5935,22539
13242,8166,14759.5
30361,34434,20540.5
18248,14045,19905
3215,3135,15968.5
28786,31578,20027
28735,31504,19143
29799,33404,18814
29269,32378,19850.5
29620,33090,12879.5
6652,4012,17538.5
9805,5559,19500
4250,3377,2644
1817,2895,11533.5
3277,3147,11893
16927,12487,23320
95,2683,61.5
7412,4312,22858
16636,12142,11770.5
12750,7658,24488.5
20604,17910,15447.5
20120,17168,27547
9351,5278,24687.5
17903,13583,19926.5
20777,18185,29417
32780,37137,20124
27207,29200,21643
7271,4254,22238.5
16947,12521,30326
23523,22556,26351
25980,26857,8982.5
29365,32568,7246.5
30887,35240,9457.5
5157,3592,17073
29243,32345,15993
1572,2868,17138
21398,19137,18966
23185,22031,28075.5
25035,25107,25551
30171,34116,16379.5
33983,38135,14418.5
17236,12813,23448.5
31877,36270,21946.5
29949,33758,25499.5
25207,25382,26226
19626,16327,16989.5
27755,30006,13560.5
9555,5409,25483
6216,3886,14723.5
3979,3297,6536.5
13602,8553,28094
22730,21349,28933.5
3964.5,3293.5,22084.5
30312,34348,20457.5
14960.5,10062.5,35877.5
9081,5118,6681
5354,3635,15411
21697,19670,22539
21711,19685,19338.5
3394,3170,6109.5
2203,2955,5690
14862,9940,32365
14613,9631,27428
21111,18652,28963.5
20244,17357,17178.5
14201,9170,27829.5
33070.5,37501.5,22539
17316,12882,16414
25634,26245,28441
21258,18952,29146.5
6499,3977,24578.5
24839,24724,15086
26380,27683,26888
