"x","y"
14365,34795.7758716164
17894,35927.2758716164
17514,31486.7317384275
18681,36180.4957361705
21170,42889.1828393949
4157,35019.013582862
6105,15631.4957361705
13116,31725.513582862
18460,27340.6828393949
15586,29666.4957361705
23998,19798.1828393949
13565,33158.513582862
24170,26186.4957361705
21193,28627.7317384275
11985,32018.2317384275
17575,32346.9957361705
23391,33257.4957361705
5046,25888.2758716164
11637,32704.013582862
7757,32001.2317384275
11029,27288.6828393949
27830,27065.6828393949
15574,32531.7234767115
2426,37998.7758716164
26036,25846.7234767115
25985,21665.2234767115
27199,21665.2234767115
26573,25539.7234767115
26983,24087.4957361705
5203,36045.01823764
7934,41148.1828393949
3271,25575.8330133669
2478,39283.548337488
14388,31566.51823764
14095,29664.3330133669
10565,31224.048337488
17778,29345.9957361705
17354,39056.6828393949
15236,42433.8330133669
30489,30295.4957361705
24422,24293.6828393949
20667,31873.01823764
23189,25467.8330133669
26670,22630.3330133669
28388,20553.9957361705
26547,23707.6828393949
1191.5,33493.3231496218
18524,37443.9957361705
20297,32337.548337488
27633,25188.3330133669
32007,18589.9957361705
27387,32935.1828393949
22322,30284.51823764
16893,35316.3330133669
24967,24117.4957361705
19847,27640.6828393949
27789,24855.2234767115
7307,7873.18283939493
4132,45613.7234767115
18860,31747.7234767115
12459.5,31985.3231496218
18239,46113.7234767115
17465,19494.7758716164
22809,35239.048337488
18405,36574.048337488
5093,32103.2317384275
21936,15639.2758716164
28259,21584.51823764
30647,24769.3330133669
15091,22675.8330133669
5747,44585.4957361705
15226.5,30260.3231496218
10131,31278.2317384275
2387.5,38346.5
1546.5,38409.5
5874.5,37697.5
6145.5,35140
1280.5,24871.5
599.5,38441.5
5364.5,20769.5
6557.5,14584
2809.5,38452.5
4382.5,38235.5
7937.5,37752
10509.5,33507.5
2195.5,24460.5
995.5,38407.5
10184.5,19338.5
13708.5,14648
2387.5,38346.5
2340.5,38351.5
8154.5,37623.5
8473.5,35536.5
1926.5,35749
842.5,38359.5
7457.5,28429
8969.5,20994
4112.5,38278.5
6249.5,38349.5
10572.5,37699.5
13606.5,33607
3262.5,35255.5
1489.5,38332.5
13224.5,23869.5
17288.5,17722.5
25121,18925.9192443188
27359,20339.9192443188
26580,29357.4531163025
10391,21235.0244406058
5437,17558.8508089452
20070,32248.5963993154
17944,24766.3508089452
10540,30605.1102670655
13645,35365.1102670655
10390,31560.1102670655
25836.5,27639.534323609
25644,40076.4531163025
25839.5,28336.034323609
14272,25955.3508089452
26274.5,28054.034323609
28823.5,25035.034323609
28199,19509.9670568021
26095,16344.9670568021
26004.5,27200.034323609
22755,21567.0963993154
24097,22793.4670568021
27513,15827.5963993154
30244.5,25035.034323609
26133.5,28230.534323609
22875,24305.1102670655
27048.5,27014.034323609
26767.5,27278.534323609
23410,28675.6102670655
22855,23381.4670568021
23261,24536.8596869261
28796,31894.9531163025
7216,28020.0963993154
30128,24429.4488664755
20002,17562.9488664755
26527,22019.8596869261
10780,16459.3596869261
28427,35776.9488664755
15297,21159.0963993154
21724,13550.4531163025
19499,18082.3596869261
27488,12458.9531163025
20754.5,28006.034323609
19079,25293.0963993154
28031,19185.3596869261
22864,22356.9670568021
20032,19755.4531163025
28402,29825.9488664755
24818.5,28611.534323609
15731,24408.4670568021
23840,23405.3596869261
26789,20398.3596869261
19541,25904.4488664755
9138,10341.6102670655
16723,20620.9488664755
23780,16781.4488664755
16430,24260.0963993154
10902,22255.4670568021
12669,24750.4488664755
17722,14325.4531163025
4588,28621.6102670655
31702,16221.0134753779
32707,15228.0134753779
33370,15548.5134753779
31696,15955.0134753779
31332,17271.3596869261
10766,24577.5244406058
16463,29022.4531163025
16003,26461.7507779166
20415,26573.196995464
19033,22505.4192443188
28170,22147.5244406058
2860,26262.6467727484
16070,25437.4442043504
20079,30122.7507779166
16577,24245.4192443188
24858,28530.3596869261
23996,36722.4531163025
13071,26015.4442043504
24414,30383.2507779166
25927,26823.696995464
33239,22907.3596869261
26445,15397.4531163025
9767,23640.4442043504
23263,31302.696995464
25265,26024.0244406058
30145,21180.7507779166
32349,21103.7507779166
32512,17308.3596869261
8748,22919.4442043504
30662,14489.4531163025
3291,33490.8508089452
25301,27118.3596869261
21829,22690.9192443188
24210,17548.696995464
30996,21239.7507779166
34754,16769.3596869261
22596,23477.696995464
33701,22070.696995464
32334,29049.4531163025
30261,22722.0244406058
28344,30041.2507779166
31697,19837.8596869261
12086,23831.9442043504
9295,29869.6467727484
7637,23768.1467727484
15986,25577.4442043504
27100,13588.4531163025
8123.5,26322.534323609
29985,16613.5134753779
15412.5,32525.534323609
11098,11577.4531163025
6908,32029.5134753779
23223,16869.0134753779
21770,19633.6467727484
18098,24124.5134753779
4763,18719.6467727484
4445,20665.1467727484
15240,29346.8508089452
21314,15682.4442043504
21109,34786.0134753779
21787,10813.6102670655
20832,26124.1467727484
31325.5,13231.034323609
24977,11495.196995464
24533,27122.4192443188
19832,26897.9192443188
24188,7490.11026706555
27228,17112.4442043504
30080,16190.0244406058
34769,20789.7507779166
23983,21250.7507779166
6694,27416.696995464
10464,32650.8596869261
22357,22613.4442043504
20769,23095.4442043504
17828,26509.8508089452
26417.5,19293.534323609
31003,18764.4192443188
35571,18759.9192443188
33893,27763.4531163025
2686,26568.8508089452
22147,31283.5963993154
33861,14931.8508089452
20327,25600.3508089452
15149,30586.6102670655
19574,33243.1102670655
35672.5,29781.034323609
33544.5,22254.534323609
29437,39637.9531163025
20401,24852.8508089452
33942.5,22160.034323609
32467.5,23177.534323609
36138,16743.9670568021
28024,23005.5963993154
33560,19828.9670568021
33615,18438.0963993154
26470,25480.1102670655
34421.5,21477.534323609
34765.5,20121.534323609
30054,25431.6102670655
29729,21253.9670568021
30800,25481.3596869261
32747,30746.4531163025
11400,27966.5963993154
37163,22722.9488664755
14885,16539.8596869261
35102,33872.4488664755
25093,21793.5963993154
30586,13581.4531163025
27866,18604.8596869261
34600,12351.4531163025
30404.5,22142.034323609
25569,25268.5963993154
34706,19758.8596869261
32761,19682.9670568021
34449,28179.4488664755
33699.5,23048.034323609
23608,23384.9670568021
29789,24343.8596869261
34198,20532.3596869261
28144,24633.9488664755
13003,13743.6102670655
23039,19874.4488664755
23148,23967.0963993154
17576,23841.4670568021
18639,23867.4488664755
22370,13869.4531163025
36464,19637.4531163025
27856,17626.5134753779
7528,32123.6102670655
35659,15595.5134753779
35636,14953.0134753779
36181,15100.0134753779
35879,15587.0134753779
36068,17715.3596869261
13311,24880.0244406058
17803,25988.4531163025
9502,22956.7507779166
4630,34130.696995464
7650,24408.9192443188
26508,20826.5244406058
197,12087.6467727484
14467,24370.9442043504
26192,29129.2507779166
21723,23209.4192443188
29959,29514.3596869261
29574,34950.4531163025
17190,25021.9442043504
27506,28797.7507779166
30120,25742.696995464
37382,23099.3596869261
34851,15645.4531163025
14214,23177.9442043504
26528,30618.696995464
32409,23929.5244406058
34079,21493.7507779166
35930,21038.7507779166
36688,17749.3596869261
11006,23016.9442043504
35869,15120.9531163025
4122,32932.3508089452
30655,26215.3596869261
32113,20298.9192443188
33410,16761.696995464
36370,21697.7507779166
37788,17106.3596869261
26817,22054.696995464
37068,19600.196995464
36267,26494.9531163025
33517,22203.5244406058
29174,25589.7507779166
35159,20127.3596869261
17475,23659.4442043504
12674,27671.6467727484
8984,20785.6467727484
22800,24818.4442043504
31776,14559.9531163025
8965.5,27401.034323609
36441,16298.0134753779
24412.5,27716.534323609
16834,11516.4531163025
11331,32851.5134753779
30943,16460.5134753779
30956,18875.1467727484
7878,21215.1467727484
5498,22389.6467727484
24263,25435.8508089452
23953,22312.9442043504
30374,33152.5134753779
29676,10655.6102670655
23508,32984.1467727484
37498.5,7447.03432360903
26901,13845.196995464
33840,22683.4192443188
30534,23822.9192443188
13085,24864.4670568021
33268,7677.11026706555
34325,18403.4442043504
36633,16789.0244406058
37420,21015.7507779166
27336,21295.7507779166
11677,27495.196995464
14276,32703.3596869261
31151,20326.4442043504
27491,22074.3508089452
21182,22762.9670568021
36195.5,10997.534323609
34803,18002.9442043504
1546.5,38409.5
2340.5,38351.5
5783.5,37774.5
6052.5,36591
1263.5,36961.5
584.5,38419.5
5272.5,32884.5
6471.5,27206
2760.5,38353.5
4308.5,38241.5
7803.5,37843.5
10364.5,35452.5
2146.5,36797
979.5,38384.5
10066.5,29347
13552.5,23936.5
20528,26283.4192443188
22870,20323.4192443188
22061,37372.4531163025
7421,29198.0244406058
3594,25206.8508089452
15696,31462.0963993154
13786,32375.8508089452
7525,39471.1102670655
10122,38112.1102670655
25836.5,27639.534323609
7420,39477.6102670655
21134,41286.4531163025
21341.5,33534.034323609
10646,32189.8508089452
21732.5,33796.534323609
24430.5,29552.034323609
23736,29155.9670568021
21556,24057.9670568021
21494.5,30412.034323609
18217,33733.0963993154
19462,29600.9670568021
23033,23302.5963993154
26029.5,32276.534323609
21591.5,32711.534323609
18302,32390.6102670655
22534.5,31465.034323609
22228.5,31808.534323609
18800,35712.6102670655
18289,31201.9670568021
18666,29588.3596869261
24405,40066.4531163025
4888,37198.5963993154
25880,30300.4488664755
15641,14830.9488664755
21983,25920.3596869261
7724,37130.3596869261
23975,30296.4488664755
11596,30282.5963993154
17268,16189.9531163025
15220,19339.3596869261
23000,13713.4531163025
16317.5,32141.034323609
14850,33046.0963993154
23553,20292.3596869261
18295,29035.9670568021
15667,24499.9531163025
23954,33532.9488664755
20188.5,32080.034323609
11954,32112.9670568021
19225,25194.3596869261
22250,22907.3596869261
15248,27065.9488664755
6383,16665.1102670655
12754,20279.9488664755
19181,18586.9488664755
12506,31740.0963993154
7829,31194.4670568021
9328,20883.9488664755
13631,16587.4531163025
2995,38833.1102670655
27733,19314.0134753779
28909,16166.0134753779
29803,17441.0134753779
27724,18724.0134753779
27297,18136.3596869261
7718,32875.0244406058
12535,42934.9531163025
12157,34225.7507779166
16005,37613.696995464
14791,33350.9192443188
23716,33786.0244406058
1808,31569.1467727484
12204,34582.4442043504
15700,28167.2507779166
12629,27617.9192443188
20249,28422.3596869261
19377,38773.9531163025
9673,33020.4442043504
19781,35707.2507779166
21425,33860.196995464
29626,27282.8596869261
21908,18441.9531163025
6894,32404.4442043504
18667,37549.696995464
20692,33073.0244406058
25909,22077.7507779166
28498,21694.7507779166
28652,18518.8596869261
6075,31390.4442043504
26496,18132.9531163025
2084,35941.3508089452
20732,32762.8596869261
17346,29905.9192443188
19600,22598.196995464
26885,22665.2507779166
31605,17919.3596869261
18069,31761.196995464
30222,28079.196995464
28482,35743.4531163025
26053,30742.5244406058
23912,36915.2507779166
27727,23164.3596869261
8816,33051.4442043504
6506,38613.6467727484
5220,32940.6467727484
12151,33323.9442043504
22570,17249.4531163025
5568.5,32028.034323609
25731,20077.0134753779
11683.5,34378.034323609
8001,24909.4531163025
4642,41692.5134753779
18637,19671.5134753779
17309,22889.6467727484
13962,32151.5134753779
3135,32766.1467727484
2903,29409.6467727484
11541,34393.3508089452
16841,23555.9442043504
16626,42808.5134753779
17320,15286.6102670655
16387,35996.6467727484
27287.5,18916.534323609
20406,12753.696995464
19908,34882.4192443188
15511,34679.9192443188
19573,9768.11026706555
22683,24654.4442043504
25828,27921.5244406058
31626,20936.7507779166
19363,21287.7507779166
4482,34152.196995464
7459,44251.8596869261
17826,31024.4442043504
16326,30845.9442043504
13718,34191.8508089452
21883.5,24526.534323609
26892,27263.4192443188
32849,19692.4192443188
30473,35346.9531163025
1692,33843.8508089452
17647,32451.5963993154
30418,19952.8508089452
15932,32975.3508089452
11447,39334.6102670655
15268,37333.1102670655
33011.5,23620.034323609
30013.5,33404.034323609
25134,42004.4531163025
15981,31282.3508089452
30546.5,30975.034323609
28607.5,28779.534323609
33682,26302.4670568021
23546,34630.0963993154
30036,26886.4670568021
30103,26983.5963993154
21930,34165.1102670655
31184.5,26902.534323609
31616.5,25880.034323609
25795,33010.1102670655
25441,29199.4670568021
26650,30690.8596869261
28965,38913.9531163025
8232,36595.5963993154
35410,28125.9488664755
11205,37884.3596869261
32096,30848.9488664755
20500,29723.5963993154
26395,16754.4531163025
23413,20762.8596869261
31399,13815.4531163025
26215.5,27787.534323609
21052,32746.0963993154
31530,21327.3596869261
28989,26549.9670568021
31231,32172.4488664755
30220.5,27856.034323609
19046,31746.4670568021
25500,26384.3596869261
30891,23525.8596869261
23690,25944.9488664755
9619,18286.6102670655
18452,19987.9488664755
18559,31672.0963993154
13488,32312.9670568021
14457,20365.9488664755
17834,14977.9531163025
34174,26213.4531163025
23396,24560.0134753779
5134,40475.6102670655
32993,18284.5134753779
32973,15904.0134753779
33750,16471.0134753779
33321,17774.0134753779
33609,19418.3596869261
9864,33786.0244406058
13699,42570.4531163025
6671,28621.2507779166
3028,41742.196995464
5232,35186.4192443188
21955,35031.0244406058
147,50001.1467727484
10817,34105.9442043504
21649,27694.2507779166
17267,27500.9192443188
25709,29416.3596869261
25286,37618.9531163025
13151,33107.9442043504
23023,34452.7507779166
25872,32546.196995464
35770,28046.3596869261
31725,18877.4531163025
10611,32600.9442043504
22001,37392.196995464
