"x.prod","x.sum","y"
745,1403,5636.5
445,371,3925
3150,16291,418
3154.5,16318.5,3201
345.5,109.5,10900.5
309.5,44.5,11927
1522,5223,14098
1481,4920,8523
2950,14907,9684
2730,13345,2492.5
1425.5,4504.5,9824
2007,8388,3266.5
4524,24137,11084.5
2998,15288,7357.5
529,619,5291.5
4185,22482,843.5
4850,25710,10601.5
7320,34285,14007
8999,36954,314
2101,9064,211
463,426,12843.5
576,817,8031
3226,16826,10468
2135,9343,14224
1125,3005,9749.5
5199,27261,10508.5
11635,8517,13859
13422,11614,9532.5
12784,10483,26921
3066,1850,20154
1326,1353,7869
8161,4453,26199.5
6833,3531,29586
3125,1863,28379
4501,2339,27943.5
3065,1849,29955.5
12045,9185,25782.5
4822,2473,26894
14174,12784,28114
12387,9801,24290.5
9903,6313,27586
10834,7384,29547.5
13555,11810,23705.5
9964,6379,26475.5
10313,6793,28920
9954,6368,29778.5
10215,6672,13306
14739,13646,29743
1866,1478,30825.5
12738,10383,8255
3229,1902,1429.5
5376,2702,24043.5
9210,5535,1288
7780,4177,2394
13529,11770,588
7504,3968,27266
14036,12587,3598
9959,6374,28912.5
8142,4441,7963
5604,2826,28265
10634,7150,7608
12937,10751,5050.5
2561,1671,2581.5
5984,3033,25701.5
3281,1916,24166.5
6705,3456,1607
1107,1301,24919.5
17863,19826,7599.5
19097,22115,841
20116,23940,1797.5
17852,19808,5815.5
17436,19062,3740.5
3227,1896,23650.5
6004,3047,24451.5
5760,2901,15219
7468,3941,23827.5
14160,12751,31321.5
8164,4456,4692.5
6074,3074,13347.5
11436,8182,11805
10751,7318,24198.5
4237.5,2239.5,37773.5
11063,7663,18692.5
19898,23547,16397
12672,10271,4913
2792.5,1748.5,37624.5
11739,8674,29271.5
16128,16493,2312
18635,21315,1965.5
18805,21687,5700.5
2414.5,1618.5,36146.5
16673,17592,8846.5
780,1217,25752
11766,8720,19370.5
9271,5598,16948.5
17039,18287,1852.5
22265,28154,4242
18618,21276,28469
16239,16748,29271.5
14339,12996,16872
17856,19812,11871
3787.5,2087.5,37834.5
5749.5,2898.5,37777.5
13199,11205,6614
15963,16136,6068
3363,1930,685
1776,1455,27200.5
10188,6644,6014
6948,3589,21859.5
5349,2689,28894.5
8922.5,5207.5,34333
8770,5060,30003
9239,5564,6199.5
11167,7792,29030.5
8008,4333,21924.5
10907,7477,2843
13305.5,11382.5,34284
16062,16355,24406
22286,28184,833
10743,7304,569.5
3090,1856,21557
9628.5,5976.5,36971
8569.5,4837.5,37403
6773,3496,30260.5
17051,18299,18352.5
23892,30819,14743.5
20931,25434,33738.5
665,1194,12165
9495,5837,29686.5
20873,25333,29368.5
8303,4585,32781.5
5290,2672,31126.5
7831,4216,30543
15357,14891,32028.5
8348,4640,30106
25197,32782,36871.5
14027,12577,33846.5
20419,24478,35707
20498,24636,33904
12697,10302,32092
16030,16287,32349.5
15659,15524,34195.5
16821,17879,18759.5
19160,22232,34336.5
3472,1971,32631
5146,2596,1528
11618,8466,30189.5
16576,17430,2256
13860,12338,3432.5
22013,27606,1208.5
12009,9104,32133
22168,27959,8622
19176,22279,34926.5
10481,6969,33000.5
15720,15657,11383.5
21414,26345,10187.5
4206,2230,2129.5
10135,6589,29762
6626,3403,30455.5
9636,5983,1244
25890,34039,26099.5
13841,12316,4770
1974,1513,27728.5
24111,31127,7480.5
24074,31071,448
25282,32945,1199.5
24687,31898,7067.5
25086,32577,8206.5
4339,2276,26124
6761,3488.5,23789.5
2685,1713,1761
2022,1522,21641.5
12725,10350,32883
4934.5,2510.5,37904.5
12476,9948,5174
9209,5534,15619.5
15948,16092,15904.5
15516,15214,28665
6403.5,3262.5,37704.5
13549,11803,18776.5
28777,36973,26910.5
22426,28425,10726.5
4803.5,2467.5,37431.5
18682,21444,34228.5
21215,25954,4609
24778,32063,3278
26490,34948,11475.5
3320.5,1922.5,37498.5
24663,31857,15457.5
972,1266,26074.5
16663,17571,22875
18353,20754,23062
25686,33692,5393
30351,38080,10132.5
25469,33269,35240.5
20351,24348,34862
15095,14293,12438.5
23014,29440,16116
6561.5,3370.5,37779.5
9925.5,6337.5,37946.5
17962,19996,11058.5
25831,33944,10009
6196,3141,414
3455,1964,30392.5
16976,18187,7689
10965,7546,32378.5
10724.5,7257.5,37158
16378,17031,34417.5
15618,15420,9959
20833,25261,34047.5
16523,17343,27631.5
4247,2241,30112.5
19959,23636,8863.5
21587.5,26725.5,37369.5
26345,34758,35595.5
28935,37136,4129
13393,11544,1006
4825,2474,23672
17211.5,18613.5,37620.5
13531,11776,34070
8817,5106,30943
22363.5,28315.5,37361
15026,10458,693
17145,13130,1215
16388,12245,12654
4508,3182,3492
10981,6321,6436.5
4591,3204,5955
6507,3784,12942
4507,3181,7114.5
15526,11131,15316.5
17994,14231,3855.5
15931,11660,6418.5
13043,8083,3707.5
14138,9339,6953.5
17299,13308,3855.5
13115,8173,14875.5
13548,8656,12204.5
13097,8148,9493.5
13417,8535,3022
18579,15299,13630
2839,2798,3880
16335,12174,6621
4724,3238,1461.5
7603,4225,4688.5
12245,7311,14212.5
10562,6011,5134
17275,13276,10460.5
10241,5786,3437
17806,13989,2849.5
13108,8158,7509
10957,6304,13257.5
7928,4346,7651.5
13901,9076,4575.5
16578,12491,6239
3825,3016,12517.5
8409,4578,2445.5
4799,3260,2638
9291,5109,4800
1672,2589,2930.5
21998,20968,14055.5
23310,23023,11787.5
24338,24826,12569
21984,20956,13765
21549,20207,2207.5
4718,3236,8049
8438,4598,9763.5
8114.5,4438.5,37528.5
10195,5743,2318
17961,14189,6068
8498,4657,2588
14805,10160,8429.5
14064,9247,22265
14421.5,9670.5,37040.5
24116,24442,6345.5
16264,12100,14559
15162,10636,7599.5
20139.5,17952.5,35804.5
22820.5,22267.5,34245.5
23030,22571,970.5
20747,18907,10615
15195,10688,5031.5
12312,7358,5831
21155.5,19537.5,35759.5
26406,28844,2514.5
22797,22249,16318.5
20280,18166,10096
18124.5,14492.5,36844
21990,20960,3767
16887,12820,13811
19964,17665,12517.5
4924,3284,5144.5
2693,2765,3483.5
13398,8498,14236.5
9560,5288,14834
11747,6885,13300
12286,7341,7320.5
14527,9802,4762
10805,6187,3656.5
14217,9458,6909
20059,17840,4032.5
26431.5,28872.5,30866.5
14054.5,9229.5,35986
4553,3192,3650.5
21167,19547,1263.5
27966,31217,2568.5
25115,26234,13223.5
12549,7587,7046
7491,4169,6879
10615,6042,11940
19291,16539,17225.5
29173,33189,5260
17799,13973,4675
24645,25342,8801
24723,25477,6578
16284,12118,17422.5
20030,17790,13503.5
19637,17145,10845.5
20912,19157,3880
23376,23122,14675.5
5089,3331,5144.5
7333,4072,2023.5
14995,10413,6853.5
20651,18765,14413
17640,13754,8384.5
26157,28360,11346
15463,11047,4344.5
26316,28669,4855.5
23402,23157,9166
13739,8875,8675
19706,17257,7105.5
25541,27076,8403
6104,3643,15450
13347,8422,4351
9170,5052,5700.5
12724,7741,5306
29811,34364,15727
17628,13733,17298.5
3000,2833,6014
28180,31494,13859
28133,31424,12421.5
29238,33328,12808.5
28673,32305,13988
29044,33012,3916.5
6287,3716,8477.5
9353,5143,9813
4020.5,3059.5,36871.5
3068,2845,3620
16316,12152,5700.5
16024.5,11791.5,38390.5
12244,7310,3278
19930,17622,9384
19439,16837,22605
17294.5,13301.5,37128
32309,37114,9090
26548,29101,13803
22896,22376,8223
25368.5,26729.5,37256.5
28773.5,32466.5,36897.5
30307,35194,1670.5
28660,32270,11155
20734,18884,5845.5
22516,21845,8268.5
29624.5,34057.5,36835
33546,38126,4339.5
29416,33666,16811.5
24559,25210,11084.5
18997.5,15991.5,37465
27127,29917,5401
22090,21116,14172
29770,34268,10537.5
8674,4739,4129
5054,3322,3233
21087,19437,13347.5
20433,18376,13053.5
19568,17055,6946
25013,26060,6365.5
20599,18668,5906
6162,3654,4545
24171,24542,6630.5
30189,35044,5837.5
32453.5,37257.5,36328
17110.5,13080.5,36780.5
6929,3915,4830.5
11791,6927,6139
12031.5,8695.5,29286.5
13880.5,11780.5,31530
3242,1974,3823
3308,1987,4246.5
4732,2483,7128
3241,1973,5944
10340,6557,7149
10717,6961,22297
10617,6847,4363.5
13174,10588,5050.5
3413,2021,192
8163,4345,539
14531,12724,1409
11055,7339,3786.5
13405,10946,2191.5
2699,1815,310
1165,1425,2645
17982,19174,818
3408,2018,19671.5
7814.5,4106.5,29808.5
14648,12878,15599.5
11823,8390,5784
20480,23625,4436.5
12148,8894,17559.5
19340,21784,607
12175,8949,5539
9658.5,5794.5,28160
22843,28231,648.5
16767,16915,17298.5
18385,19954,2790.5
9630,5754,2455
11607.5,8012.5,29069
8367.5,4502.5,31910.5
11344,7654,820.5
16568,16516,13014
3269,1979,9022
17570.5,18430.5,35245.5
24455.5,30880.5,37468.5
5550,2817,8981
8204,4375,11957
13137,10528,11482.5
16535,16449,25530
17351,18023,8662
5404,2744,1149
14386,12502,1495.5
22729,28041,4041
16230,15830,7714
21933,26426,7274
4415,2349,641.5
2092,1640,6289
25577,32614,2592
4577,2423,21388.5
2136.5,1657.5,33509
13161,10567,18615.5
9600.5,5714.5,38244.5
16443,16254,9596.5
29275,36986,13774
19226,21555,22901
27033,34975,2286
17179,17720,8410
18885.5,20871.5,32986
30844,38084,2741
20919,24439,22771.5
23535,29495,7135.5
16125,15602,5334.5
21406.5,25353.5,32657
17073.5,17492.5,34939.5
20529,23733,2918.5
26906,34790,25500
5084,2602,12269.5
6829,6690,8675
6944,6714,12619.5
9416,7377,23813
6828,6689,20105
17318,12037,20503
17795,12422,17648
17660.5,12304.5,33860
20955.5,15325.5,34397.5
7144.5,6756.5,7658.5
14327.5,9837.5,30112.5
22507.5,17331.5,35351.5
18205.5,12728.5,35871
21228.5,15649.5,35012
5830,6501,21711
2709,5963,9340
26244.5,22299.5,35866
7136,6752,10379.5
22629,17510,10000.5
28692.5,26128.5,34534
19604,13835,15212.5
27668.5,24383.5,35794
19649.5,13866.5,33440
30750.5,29902.5,34655.5
25038,20605,13233
26680.5,22907.5,35856.5
16307,11273,19335.5
18546,12974,15973
24855,20330,5807
6875.5,6697.5,32208.5
10619,7815,13881.5
14397,9891,23372.5
20899,15268,22147.5
24826,20282,18248
25608.5,21467.5,33346.5
10381.5,7732.5,6014
22329.5,17109.5,27855.5
30664.5,29793.5,35552.5
24487.5,19814.5,35627.5
29950.5,28649.5,34492.5
8904,7213,22141.5
4663,6276,13177
32935.5,33809.5,36286.5
9137,7299,11107
20932,15305,9693
24743.5,20140.5,38332.5
35310.5,37366.5,34769
27560,24190,16872
33879.5,35616.5,36619
25453.5,21206.5,33305
36111.5,38219.5,35722.5
29072,26798,14937
31330.5,30912.5,36268.5
24363,19668,18321
28746,26227,15686
33796,35503,10269.5
9912.5,7548.5,30532
18643,13064,11416
20977,15647,10676.5
20141.5,14608.5,30303.5
6354,5868,16978
14059,9246,26167.5
6470,5891,23955
8853,6593,31556
6353,5867,27845.5
19185.5,13560.5,34755.5
21821,16871,22434
19644,14001,19865
16421,11158,21434
17653,12230,25828.5
21132,15849,18880
16496,11242,31223.5
17008,11670,30048.5
16479,11219,27616
16873,11554,16298
22481.5,17744.5,31530
4107,5383,23227
20083,14520,14476.5
6647,5932,3629.5
10153,7056,20251
15498.5,10367.5,25074
13580,8938,16003
21100.5,15814.5,20523
13213,8671,22414
21647,16632,12242
16486,11234,25056.5
14038.5,9220.5,27056
10495,7199,24349.5
17419,12029,17106
20370,14874,15859.5
5425,5642,21859.5
11073,7432,20914
6720,5961,18855.5
12108.5,7970.5,17605
2500,5098,21574
25847,22504,24262.5
27136,24431,20237.5
28112,26105,21132.5
25841,22496,24235
25435,21908,10537.5
6639,5929,24340.5
11103.5,7447.5,29429.5
13165,8639,20635.5
21796,16823,25096.5
11202,7488,23378.5
18381,12836,24174
27905,25772,20855.5
19999.5,14438.5,28436.5
18771,13186,27867
26860,23984,9351.5
24678.5,20719.5,28486
18815,13221,19028
15576,10432,22306.5
29998,29687,11927
26642.5,23654.5,31956.5
24203,20064,27400
25843,22497,13765
20682.5,15292.5,29168
23888,19644,23276.5
6869.5,5997.5,8762.5
3920,5344,16684.5
16836,11515,24093.5
12402,8153,25860
14922,9911,29586
15543,10406,17783
18067,12602,25701.5
13851,9102,24025.5
17744,12321,15036.5
23990,19776,18869
6412,5880,21674.5
25050,21305,15090.5
31367,31824,16012
28841.5,27438.5,32946.5
15867,10695,28141
10032,7003,25973
13656,8987,32395.5
23237.5,18753.5,36654
32431,33817,29456
21640,16619,26046.5
28387,26592,30354.5
28460,26710,26708.5
20014,14457,33403.5
23961,19744,31574.5
23544,19233,30435
24827,20958,19691
27205.5,24546.5,33707
7096,6056,24725.5
9830,6931,3598
18603,13033,25010.5
24579.5,20595.5,26239
21511,16373,18700.5
29796.5,29335.5,21806
19132,13498,25889.5
29919,29565,16615
27231,24583,30189.5
17220,11856,27968.5
23624,19320,20624.5
29258,28340,19335.5
8383,6447,23052
16766,11449,24326.5
12004,7894,24315
16049.5,10833.5,16469.5
32962.5,34911.5,29399.5
21492,16357,27266
4312,5425,25222
31542,32146,24484
31500,32090,21105
32500,33935,21888.5
31996,32994,24893.5
32328,33612,14715
8612,6521,26005.5
12171.5,8009.5,27924
4395,5445,25985.5
20051,14495,24560.5
15497,10366,23569
23869,19609,26524
23407.5,18992.5,38268.5
34878,37312,27159.5
30125.5,29872.5,28347
26718,23782,31385.5
33314,35545,13540.5
31977.5,32954.5,30472.5
24670,20705,21113.5
26359,23211,26266.5
35751,38198,16672.5
32646.5,34211.5,34173
28311,26480,30427.5
30634,30667,16862.5
25939.5,22623.5,30326.5
32927,34827,22382.5
11413.5,7577.5,6690.5
7052,6040,17837.5
24970,21208,22967.5
24350,20285,31962.5
23507,19135,17756.5
28757,27262,28950
24527,20526,27122
8441,6467,22434
27963,25853,15650
33240,35400,26313
9344,6751,23039
14982,9956,24567
9120,7512,9863.5
10728,10692,8041.5
10156,9520,24873.5
2165,1170,19819
937,756,16747
6150,3649,25647
5082,2774,26984
2215,1187,27027
3290,1704,27239.5
2164,1169,28551.5
9527,8205,25538.5
3509,1837,25778
11431,12028,24479
9833,8798,21581
7632,5378,24355
8475,6535,26938
10856,10892,21806
7687,5460,25717.5
8031,5897,28347
7675,5443,27027
7949,5773,11813.5
11891,12924,27638
1306,864,26879
10111,9424,8113
2296,1216,1232
3940,2075,21814.5
7066,4573,1499.5
5860,3413,1674
10835,10860,951
5633,3221,25550.5
11292,11771,3173.5
7682,5454,25817.5
6133,3636,6969.5
4105,2166,25199
8313,6300,7497.5
10305,9810,5955
1795,1036,10277.5
4385,2327,23581
2334,1236,20452.5
4990,2701,2707.5
794,708,24334.5
14691,19282,5619
15810,21693,503.5
16763,23478,870
14683,19266,3712.5
14303,18393,3350
2294,1214,23215
4405,2338,19308.5
4213,2227,5420
5605,3198,13515
11405,11989,24662
4237.5,2239.5,37773.5
6152,3651,7523.5
4451,2363,13843
8950,7227,13331.5
8428,6464,23531.5
8673,6806,17098.5
16554,23093,13745.5
10074,9307,2300
1968.5,1092.5,38034.5
9229,7666,26605
13126,15684,1422.5
15379,20756,1307
15556,21133,4511.5
1684.5,996.5,37378.5
13601,16865,6161.5
575,634,23664
9255,7720,18148.5
7126,4666,13268.5
13932,17627,1261
18786,27762,2918.5
15364,20728,24893.5
13227,15943,26323
11554,12264,14586
14684,19274,10361
2718.5,1411.5,38016.5
4207.5,2223.5,37789.5
10528,10248,4464
12974,15331,3168.5
2393,1258,159
1243,838,20212.5
7925,5739,1314
5158,2846,16046.5
3917,2052,26005.5
6807.5,4284.5,35435.5
6674,4171,28102
7097,4629,7816
8742,6920,26074.5
6029,3556,19125
8534,6614,4533
10621.5,10456.5,35289.5
13068,15525,20380
18809,27798,666.5
8422,6450,561
2186,1178,17935
7389.5,5035.5,36952
6496.5,3978.5,37503.5
5035,2740,26618
13938,17638,14684
20405,30545,14804
17508,25004,32589.5
496,606,24110.5
7295,4875,28272
17459,24905,27744.5
6264,3776,30169.5
3872,2029,30060.5
5905,3443,29857
12448,14020,31625.5
6293,3805,28992.5
21680,32558,35397
11284,11759,31019.5
17037,24036,34633
17123,24179,32222
10086,9345,31931.5
13044,15468,32553
12726,14669,32986
13741,17191,17679.5
15869,21810,33169.5
2486,1314,29852
3764,1966,1653.5
9106,7475,28010.5
13526,16667,3284
11149,11497,2989
18544,27167,1924
9475,8116,29898
18702,27549,7279.5
15897,21857,33224.5
8191,6096,30455.5
12773,14816,11346
17980,25936,10277.5
3040,1568,16390
7866,5672,27400
4920,2660,27145
7400,5044,2793
22473,33871,23254.5
11138,11476,1852.5
1393,892,27150.5
20626,30943,5251
20579,30882,204
21789,32716,474
21194,31697,4149.5
21581,32343,7403.5
3161,1624,26057
5023,2727,19528.5
1896,1064,690.5
1429,901,19193.5
10104,9397,26900
3581.5,1881.5,38194.5
9898,8972,9290
7065,4571,17422.5
12946,15282,16978
12573,14338,27937
4714.5,2531.5,38443.5
10852,10887,17605
25444,36914,24110.5
18946,28069,7320.5
3497.5,1826.5,38009.5
15437,20882,32958
17757,25547,3036.5
21280,31847,2588
23079,34802,9913.5
2370.5,1249.5,38023.5
21173,31647,12748.5
716,673,23531.5
13591,16836,22513.5
15136,20201,19860
22236,33474,3357.5
27251,38045,8425.5
21999,33085,33489.5
16968,23893,33123
12201,13516,9885.5
19478,29185,14645
4856.5,2622.5,38103.5
7652.5,5403.5,38186.5
14770,19418,8732.5
22422,33781,6818
4567,2439,128
2460,1307,23039
13867,17516,2411
8581,6682,30500
8400.5,6411.5,37736.5
13354,16215,33118
12681,14557,10552
17426,24844,32454
13481,16580,24864.5
3076,1583,27888.5
16617,23181,9661
18147.5,26351.5,37277.5
22948,34569,32626
25610,37075,3432.5
10690,10620,1003.5
3512,1838,20576
14091.5,17962.5,37767.5
10839,10867,31367
6708,4213,28191
18882.5,27936.5,37223.5
19035,13368,4086
21368,15993,3075
20548,14974,18552
6572,6252,10370
14416,9664,13099.5
6672,6282,16068
9109,6944,17769
6571,6251,18568.5
19566,13851,15301.5
22205,17186,11909
20017,14359,12275
16797,11540,10900.5
18040,12568,16672.5
21517,16178,8732.5
16885,11618,19014
17385,12020,22735
16866,11601,20402.5
17244,11902,10155
22886,18027,21957
4252,5764,13942
20485,14888,11932.5
6864,6330,2831.5
10418,7420,13438
15847,10748,19393.5
13907,9333,16346
21483,16141,16216
13540,9081,13488.5
22055,16952,11400.5
16875,11608,18360
14398,9641,19662.5
10779,7560,18803
17771,12357,13125
20765,15235,15973
5615,6030,17837.5
11385,7804,13718.5
6958,6353,13624
12403,8394,10945.5
2591,5498,13579.5
26249,22686,18663
27512,24623,16766.5
28492,26277,16918.5
26239,22674,19148.5
25779,22077,10082
6857,6328,16970.5
11426,7826,16811.5
11011.5,7643.5,37433.5
13480,9053,8857.5
22177,17153,13852
14421.5,9670.5,37040.5
11499,7876,5442.5
18741,13137,8921.5
17968,12498,19133.5
28283,25933,20882
20413,14805,25860
19165,13476,17298.5
24464.5,20132.5,35600.5
27045.5,23869.5,33815.5
27250,24160,5584
25032,20947,14577
19193,13510,12899
15929,10825,13624
25408.5,21530.5,36491
30335,29799,9607
27035,23846,20600.5
24616,20327,17023.5
22393.5,17398.5,36879.5
26243,22679,9684
21085,15625,18561
24288,19881,17189
7113,6384,4917
4057,5727,18390
17206,11876,25418
12720,8578.5,20154
15244,10283,20914
15893,10796,12808.5
18441,12863,19218.5
14200,9545,13624
18118,12636,12454.5
24403,20023,9504.5
30349.5,29815.5,31588.5
17954.5,12484.5,36255.5
6619,6269,12872.5
25418,21543,6475
31684,31913,5291.5
29187,27640,21721.5
16218,11069,15347
10295,7366,17935
13984,9388,18840
23603,19025,19229.5
32706,33889,16202.5
22042,16943,15469.5
28732,26737,20154
28810,26840,15650
20439,14827,22912.5
24368,19990,24988
23951,19461,22820.5
25210,21177,13145.5
27587,24728,25680
7315,6443,16512
10084,7281,3885
18992,13342,17979.5
24944,20816,21157
21868,16704,19404
30118,29450,18768.5
19492,13792,17084.5
30256,29663,15473.5
27602,24769,21634
17586,12191,21081.5
24015,19553,16609
29587,28480,19874
8628,6792,20914
17142,11822,16918.5
12293,8317,18058.5
16411,11224,11957
33201,34964,20032.5
21852,16684,19520.5
4470,5809,17508.5
31878,32226,21280.5
31831,32166,20492.5
32760,34011,20071
32310,33066,21754
32631,33711,14379.5
8846,6863,18075.5
12473,8433,16073
5886.5,6085.5,36767.5
4562,5825,9959
20466,14860,15172
20137.5,14477.5,36788.5
15846,10747,6105
24256,19843,11393.5
23778,19250,21123.5
21509.5,16170.5,38283.5
35091,37341,26495
30460,29962,27693
27116,23974,20255
29424.5,28141.5,37315
32386.5,33222.5,36976
33576,35584,9105.5
32293,33037,17137
25023,20924,15138
26755,23409,17023.5
33053.5,34664.5,37289.5
35896,38212,14258.5
32908,34276,23515
28670,26640,20821.5
23313.5,18558.5,37242.5
30964,30777,12673
26328,22805,21057
33151,34895,16759
11699,7982,4122.5
7268,6426,19464.5
25352,21448,26512
24764,20515,23215
23904,19387,14045
29105,27450,21634
24907,20751,16216
8678,6812,16935
28324,26018,13420
33500,35445,15308.5
35179.5,37474.5,36557
21304.5,15929.5,36307
9618,7110,14925
15308,10334,17143.5
20617,14896,15557.5
22960,17488,12346.5
22130,16559,29568
7465,7957,19650.5
3630,7279,17175.5
15790,11473,25115.5
13856,10375,31667.5
7571,7988,23827.5
10182,8759,26685.5
7463,7956,27447.5
21218,15492,27809.5
10700,8974,29300.5
23838,18471,25140
21626,15990,22545
18300,13017,24086
19552,13907,29236.5
23104,17651,20576
18386,13084,27705
18902,13425,32817
18374,13066,31660.5
18736,13334,19420.5
24485,19263,33617.5
4928,7459,25321
22081,16479,18048.5
7788,8032,3157
11656,9308,24174
17342,12436,25056.5
15274,11168,22948
23085,17616,21487
14909,10934,26408
23656,18283,18949.5
18379,13073,30574.5
15757,11453,28053
12012,9482,29041.5
19309,13718,21458
22354,16793,23070.5
6441,7719,22545
12569,9740,25199
7896,8056,22583.5
13702,10269,17349
3020,7207,21072.5
27805,23551,23347.5
28977,25437,21288.5
29871,27001,21721.5
27796,23540,24603.5
27363,22935,16363
7773,8029,25656
12605,9756,23867.5
12221,9576,7788.5
16094.5,11664.5,25538.5
14864,10906,18846.5
23800,18447,25250.5
12283,9599,29771
15791,11475,10801
12710,9804,14186
20348,14613,16785.5
19467,13840,28904
9731,8603,27216.5
19865,14169,28940
29700,26687,31509
22008,16395,32125
6950,7817,28814
18742.5,13335.5,32553
20773,15060,28940
26002,21203,4818.5
28559,24731,3666.5
28726,25005,12536
6121,7649,26722.5
26576,21953,19886
2105,7117,28305.5
20816,15092,22285
17424,12490,21574
19689.5,14003.5,27789.5
26960,22405,10043
31678,30205,15436
18149.5,12915.5,28455.5
30300.5,27880.5,30697
28545,24711,31117
26136,21390,29497
23988,18677,20492.5
27800,23541,16244
8875,8336,28495
12211,9574,28252
22646,17174,23819.5
25805,20976,22170
8052,8095,4032.5
4675,7425,24731
18711,13311,32255
14037,10465,26938
11617,9277,30297.5
16922,12171,22414
16717,12048,30925
17395,12471,18352.5
20495.5,14764.5,20422
19996,14294,32498
15585,11347,24544.5
19678,13995,17366
22786,17307,26323
25919,21107,19577
31691,30222,5461
19454,13829,4478
4526.5,7407.5,27744.5
7519,7968,21763.5
17923,12780,28608
16406,11864,28476.5
13775,10320,30197.5
26965,22415,19345.5
32913,32313,16924.5
30545,28362,33582
1703,7073,19577
17718,12668,27744.5
30496,28277,32781.5
16004,11623,34070
11501,9243,26227.5
15346,11217,28313.5
25217,20126,31987.5
16079,11654,31247
33740,34201,32092
23643,18277,29600
30115,27493,33164
30178,27651,30316.5
22031,16422,31799.5
25888,21057,34129.5
25512,20555,33219.5
26730,22124,22982.5
29037,25536,35745
8289,8162,28062.5
11274,9136,3683
20578,14851,30011.5
26492,21868,28010.5
23485,18093,26057
31463,29906,23934.5
21151,15415,30367.5
31599,30094,24340.5
29062,25568,34085
19116,13571,31418.5
25566,20649,25353
30960,29124,27296
9677,8589,25278.5
18650,13256,29376.5
13567,10218,27350
17939,12787,18125.5
34236,35199,29838.5
23471,18075,25236.5
5178,7502,25691
33038,32640,27056
33019,32575,26426.5
33812,34323,26091.5
33392,33427,28569
33668,34059,21440
9923,8668,27216.5
13762,10308,22589.5
6713,7774,2345.5
3060.5,7210.5,27317.5
5271,7516,17240
22062,16451,25736.5
10884,9025,30169.5
21741,16103,11681
17341,12435,15833
25783,20932,20227.5
25360,20345,31338
13216,10042,29368.5
23103,17644,29946
25955.5,21153.5,38221.5
35806,37441,36800.5
31793,30381,34636
10666,8958,30079.5
22091.5,16490.5,34020.5
28618,24827,32821.5
30794,28812,8193.5
33464,33585,6089.5
34615,35716,17547
7983,8079,28856.5
33373,33394,24138.5
2688,7169,28305.5
26566,21938,24751
28285,24280,27286
29912.5,27090.5,31480
34105,34965,15846.5
36594,38240,21458
22385.5,16838.5,29328.5
35284.5,36605.5,34201.5
33933,34626,34585
30051,27356,33113
24897,19730,18189
32270,31166,19915.5
13461,10175,30559
18325,13038,31931.5
27880,23667,27380.5
34202,35139,23097
12916,9908,3577.5
8241,8146,26840
26910,22340,33383.5
19738,14046,32102.5
19423,13806,30791
26272,21585,33409.5
25478,20488,19370.5
22463.5,16925.5,23695
30476,28227,35201
26439,21800,28814
9746,8608,25676.5
29747,26758,19238.5
31140,29366,32378.5
34538,35629,28833.5
35873,37554,12863
22924,17431,5874.5
8523.5,8235.5,29122
10704,8975,23070.5
27144,22635,31204
23088,17623,31343.5
16781,12096,27122
31756,30311,32487
13506,22807,12066.5
13666,22818,15574.5
17223,23151,20954
13504,22806,21364
26824,25332,23897.5
27344,25527,23686.5
27202.5,25470.5,32621.5
30193.5,26972.5,34164
13942.5,22837.5,8234
23536.5,24292.5,33595.5
31509.5,28012.5,35797
27759.5,25691.5,34833.5
30423.5,27131.5,36085
12036,22707,27616
6518,22441,12548
34184.5,30395.5,36696.5
13930,22836,18220
31635,28113,13962.5
28692.5,26128.5,34534
29066,26343,19014
35067.5,31392.5,35632
29110.5,26359.5,33089.5
36599.5,34427.5,36301
33362,29630,17886
34474.5,30767.5,35595.5
25761,24957,23378.5
28084,25845,22558
33238,29515,8846.5
13572.5,22814.5,28707
18888,23380,16146
23621,24313,20147
30146,26939,25035
33216,29497,23920
33775.5,29994.5,31741.5
18588.5,23334.5,8148.5
31377.5,27878.5,31822
36559.5,34335.5,35525
33007.5,29297.5,34024
36238.5,33609.5,35257
16480,23084,27187.5
10141,22605,15565.5
37409.5,36308.5,36522.5
16849,23117,18451.5
30173,26962,13466
33134.5,29433.5,33250
38123.5,38101.5,38396.5
35003,31313,20204
37746.5,37054.5,35759.5
33657.5,29892.5,32116
38313.5,38447.5,36491
35771,32648,19119.5
36860.5,35088.5,34939.5
32934,29237,22012.5
35612,32312,21105
37711,36955,12890
17928.5,23240.5,26294.5
21163,15495,330.5
23470,17969,430
22644.5,17131.5,29180
7787,8676,7489
16259,12098,3330.5
7921,8699,13688
10557,9488,18972
7786,8675,17988.5
21684.5,16081.5,17935
24358,18946,4215.5
22146,16570,10774
18779,13517,3643.5
20090,14502,11134.5
23604,18132,7018.5
18890,13580,29559.5
19372,13935,25838
18871,13567,17706.5
19245,13820,15450
24979.5,19656.5,31126.5
5153,8143,3529
22588,17060,19725.5
8139,8753,11581
12029,10008,16559
17819.5,12926.5,36380
15748,11818,32133
23572.5,18101.5,34718
15344,11610,5539
24181,18762,22285
18878,13575,15817
16223.5,12079.5,33730.5
12389,10172,18582.5
19818,14283,21371.5
22890,17342,28134.5
6709,8451,33026
12987,10423,8585.5
8222,8777,13002
14149.5,10949.5,22444.5
3192,7858,8099
28292,23871,36368
29436,25731,35586
