"x","y"
6800,23164.9168571865
10595,37757.1487288874
22536,27530.6703958941
20963,26472.6703958941
18019,31192.2199903799
26592.5,22673.2388291756
31155,28707.4625079007
35638,26044.4625079007
34007,39746.7917601919
2742,20729.2199903799
22339,29001.9110623727
33976,24091.2199903799
20509,28008.2199903799
15278,35329.3068563949
19753,34261.8068563949
35758.5,32090.2388291756
33666.5,34562.7388291756
29586,42883.2917601919
20570,26189.2199903799
34063.5,34774.2388291756
32604.5,31452.7388291756
36223,35393.7593466456
28204,36039.9110623727
33677,31772.7593466456
33729,32108.4110623727
26641,33896.8068563949
34549.5,32794.7388291756
34882.5,31316.7388291756
30210,34107.3068563949
29875,30107.7593466456
30948,33074.6487288874
32870,42146.2917601919
11527,29848.4110623727
37204,39318.0541597217
15036,38262.1487288874
35199,38661.0541597217
25262,28197.4110623727
30746,18987.7917601919
28035,24005.6487288874
34711,15940.7917601919
30574.5,28123.2388291756
25738,31638.9110623727
34810,26849.6487288874
32887,30211.2593466456
34583,36872.0541597217
33824.5,31918.7388291756
23793,29187.7593466456
29925,28956.1487288874
34307,28432.1487288874
28308,26341.0541597217
13149,15994.3068563949
23203,18481.5541597217
23335,29044.9110623727
17738,27104.2593466456
18799,20131.5541597217
22544,14142.7917601919
36537,35401.7917601919
28017,28745.1071446251
7636,31087.8068563949
35745,23727.6071446251
35728,20460.1071446251
36259,21721.1071446251
35959,23259.1071446251
36166,24478.6487288874
13445,25862.3475677286
18001,38756.7917601919
9632,27836.6509674676
4704,31922.9168571865
7759,23883.9625079007
26671,35387.3475677286
201,12541.3444424617
14630,26756.6703958941
26365,31548.1509674676
21909,23505.9625079007
30129,33125.1487288874
29736,40243.7917601919
17368,27057.1703958941
27674,36846.6509674676
30271,33647.4168571865
37419,38913.1487288874
34941,25666.2917601919
14403,25207.1703958941
26694,36270.4168571865
32550,34435.3475677286
34180,26361.6509674676
36009,25324.6509674676
36747,24580.1487288874
11151,23432.6703958941
35947,24848.2917601919
4181,28436.7199903799
30808,34476.1487288874
32271,31234.4625079007
33529,26603.9168571865
36446,30016.6509674676
37822,25570.1487288874
26986,29194.4168571865
37120,38054.9168571865
36346,44151.2917601919
33639,35241.8475677286
29323,35761.1509674676
35247,30260.1487288874
17638,26958.1703958941
12812,29529.8444424617
9102,21359.8444424617
22998,30641.6703958941
31923,21507.7917601919
9082.5,26355.7388291756
36512,25778.1071446251
24590.5,29688.2388291756
17003,26162.7917601919
11472,36248.6071446251
31104,23671.1071446251
31108,24688.8444424617
7997,25243.8444424617
5594,24231.3444424617
24449,30449.2199903799
24136,27694.6703958941
30536,43550.1071446251
29832,16518.3068563949
23691,39239.3444424617
37530.5,22823.7388291756
27068,16940.4168571865
33954,35016.9625079007
30701,32370.4625079007
13226,25120.2593466456
33389,13200.3068563949
34433,31260.1703958941
36703,38888.8475677286
37472,26133.1509674676
27497,24548.6509674676
11797,25388.9168571865
14432,39533.6487288874
31290,29856.1703958941
27658,32025.7199903799
21354,27486.7593466456
36269.5,23111.7388291756
34907,31453.1703958941
20817,28163.9625079007
23154,22820.9625079007
22336,45021.7917601919
7579,29908.3475677286
3686,14802.2199903799
15965,31949.4110623727
14044,31546.2199903799
7697,34483.8068563949
10314,35635.8068563949
26133.5,31324.7388291756
7578,38111.3068563949
21591.5,33511.2388291756
21410,44422.2917601919
21593.5,34418.2388291756
10867,29402.2199903799
22025.5,33076.7388291756
24736.5,32488.2388291756
24011,30995.2593466456
21830,25932.2593466456
21743.5,30625.7388291756
18489,31876.4110623727
19752,34530.2593466456
23308,27135.4110623727
26303.5,32790.2388291756
18571,33116.3068563949
22818.5,33502.2388291756
22523.5,33725.7388291756
19089,36961.8068563949
18549,32237.2593466456
18951,38490.1487288874
24707,45216.7917601919
5008,31216.4110623727
26165,33177.5541597217
15909,24383.0541597217
22261,28278.6487288874
7929,18252.1487288874
24264,33587.0541597217
11786,28057.4110623727
17528,16111.7917601919
15466,22503.6487288874
23285,14085.2917601919
16563.5,31233.7388291756
15084,32966.9110623727
23865,24674.6487288874
18552,30914.2593466456
15945,25552.7917601919
24239,37780.5541597217
20493.5,33145.7388291756
12146,30445.2593466456
19486,28697.6487288874
22545,27858.1487288874
15506,27527.0541597217
6537,11814.3068563949
12966,22105.0541597217
19443,19239.0541597217
12741,30313.9110623727
8018,26649.2593466456
9524,21089.5541597217
13839,17601.2917601919
3087,30654.3068563949
27977,23389.1071446251
29169,18472.6071446251
30027,19845.1071446251
27970,22211.1071446251
27572,22471.6487288874
7920,28527.8475677286
12767,35585.2917601919
12364,31663.6509674676
16266,32359.4168571865
15023,28640.4625079007
23987,33062.8475677286
1861,22185.8444424617
12421,33092.6703958941
15967,29547.1509674676
12860,25599.4625079007
20540,31749.6487288874
19686,40194.2917601919
9859,31002.6703958941
20076,40498.1509674676
21665,36483.4168571865
29858,34983.1487288874
22187,19218.7917601919
7060,29679.1703958941
18952,40916.4168571865
20983,38301.8475677286
26194,26898.1509674676
28730,26649.6509674676
28907,26102.1487288874
6206,28665.1703958941
26770,25017.7917601919
2142,32113.7199903799
21015,40720.1487288874
17601,29311.4625079007
19871,24271.4168571865
27165,25079.1509674676
31837,21206.1487288874
18333,31083.9168571865
30469,35814.9168571865
28718,42614.7917601919
26318,35557.8475677286
24190,41364.6509674676
27972,28120.6487288874
8997,30648.6703958941
6660,32015.8444424617
5358,24667.8444424617
12356,32930.6703958941
22876,18144.2917601919
5711.5,18630.2388291756
26019,23646.1071446251
11870.5,33032.7388291756
8189,12341.2917601919
4750,38791.6071446251
18921,21387.6071446251
17554,20903.8444424617
14195,33902.6071446251
3225,21450.3444424617
2979,19864.8444424617
11744,32217.7199903799
17118,25676.6703958941
16896,48264.1071446251
17568,21491.3068563949
16661,33001.3444424617
27567.5,26329.7388291756
20700,14382.9168571865
20190,37181.9625079007
15761,33568.4625079007
19851,18588.8068563949
23005,29359.6703958941
26122,27476.3475677286
31855,24054.1509674676
19672,24199.1509674676
4607,25484.9168571865
7635,37669.6487288874
18089,33092.6703958941
16583,34009.6703958941
13957,31306.7199903799
22161.5,28218.2388291756
27176,33113.9625079007
33027,29427.9625079007
30732,48325.7917601919
1737,18639.7199903799
17931,33828.9110623727
30673,29054.2199903799
16189,33349.7199903799
11652,36545.8068563949
15535,37081.3068563949
33184.5,33564.7388291756
30257.5,34446.7388291756
25385,47158.7917601919
16240,31177.7199903799
30796.5,34112.7388291756
28869.5,33857.7388291756
33874,36481.2593466456
23858,36471.9110623727
30280,37169.7593466456
30340,36264.4110623727
22209,37036.3068563949
31409.5,34428.7388291756
31850.5,34282.7388291756
26099,38878.8068563949
25690,34435.7593466456
26929,43883.6487288874
29224,47379.2917601919
8421,32916.9110623727
35544,41157.5541597217
11434,18895.1487288874
32329,40574.0541597217
20778,33151.9110623727
26675,18581.7917601919
23673,24425.6487288874
31628,15171.2917601919
26505.5,31867.2388291756
21339,35993.9110623727
31770,29303.6487288874
29239,34784.2593466456
31446,42338.5541597217
30466.5,34483.2388291756
19293,33405.2593466456
25747,32424.6487288874
31130,31888.1487288874
23964,30302.0541597217
9817,14747.8068563949
18707,23272.0541597217
18839,33705.9110623727
13732,31441.2593466456
14685,21257.5541597217
18100,17344.7917601919
34362,36900.7917601919
23659,26238.6071446251
5269,34876.8068563949
33162,23057.6071446251
33124,18237.6071446251
33928,19055.6071446251
33519,22826.1071446251
33798,26624.6487288874
10052,30395.3475677286
13931,33549.2917601919
6835,26475.6509674676
3123,32721.9168571865
5367,26876.4625079007
22244,32378.3475677286
152,37621.3444424617
11027,33079.6703958941
21931,30403.6509674676
17527,27841.9625079007
25986,34831.6487288874
25534,42835.2917601919
13387,33163.6703958941
23303,40061.1509674676
26158,38907.9168571865
35878,43016.1487288874
31957,23831.7917601919
10824,31307.6703958941
22270,42121.4168571865
28798,40764.8475677286
30959,30411.1509674676
33582,28344.6509674676
34729,32382.1487288874
8109,30428.6703958941
33509,31313.7917601919
2746,32063.2199903799
26762,43688.6487288874
28475,34390.4625079007
30079,29565.4168571865
34222,28053.6509674676
36657,25968.6487288874
22567,31805.9168571865
35378,40275.9168571865
34067,46364.2917601919
30214,38955.3475677286
25100,35755.6509674676
32420,32075.6487288874
13636,33121.6703958941
9528,31115.8444424617
6414,22462.3444424617
18509,35533.6703958941
28063,22767.2917601919
6392.5,21698.7388291756
34324,26724.1071446251
20073.5,32434.7388291756
13072,12326.2917601919
8379,41338.6071446251
27102,22382.6071446251
27111,25583.3444424617
5523,21956.8444424617
3747,22591.3444424617
19934,33267.2199903799
19639,33824.1703958941
26464,51695.6071446251
25646,23943.3068563949
19188,41633.3444424617
36087.5,30375.7388291756
22635,19868.4168571865
30651,39620.4625079007
26627,37225.4625079007
9867,30153.7593466456
29900,22617.8068563949
31289,36621.6703958941
34654,37272.8475677286
35958,26572.6509674676
23107,24760.6509674676
8653,28083.4168571865
10870,39598.1487288874
27341,36629.1703958941
23286,32317.2199903799
16959,31945.7593466456
33952.5,30006.2388291756
31909,36803.1703958941
5874.5,35377.5
8154.5,35947
5783.5,35680.5
15953.5,28401.5
4918.5,29785
2226.5,32208.5
14579.5,22427.5
16686.5,19157.5
9253.5,34755.5
12727.5,35393
18918.5,38170.5
22827.5,29667.5
7639.5,29818
3912.5,32222
22374.5,21388.5
26878.5,18682
21718,21301.4625079007
24084,18628.9625079007
23296,43809.2917601919
8196,25725.3475677286
4030,18957.7199903799
16835,31144.4110623727
14857,31370.2199903799
8301,35121.3068563949
11010,37010.8068563949
27048.5,30694.7388291756
8195,36394.3068563949
22534.5,32639.7388291756
22315,44162.7917601919
22538.5,33568.2388291756
11592,30043.2199903799
22975.5,31932.2388291756
25579.5,32554.2388291756
24946,29952.7593466456
22756,27795.7593466456
22663.5,30415.2388291756
19362,30718.9110623727
20720,32733.7593466456
24222,26943.9110623727
27235.5,32522.7388291756
22818.5,33502.2388291756
19457,36158.8068563949
23467.5,33763.7388291756
19998,39237.8068563949
19437,33887.2593466456
19840,34142.6487288874
25550,46626.2917601919
5427,31406.9110623727
27096,36493.0541597217
16772,24136.0541597217
23226,32995.6487288874
8508,21371.6487288874
25198,36385.0541597217
12492,30038.9110623727
18394,38337.7917601919
16311,37552.1487288874
24202,29291.7917601919
17457.5,31535.7388291756
15903,32309.4110623727
24810,30265.6487288874
19445,32915.2593466456
16807,36190.7917601919
25184,41909.5541597217
21437.5,33347.7388291756
12867,32339.7593466456
20452,33935.1487288874
23487,34498.1487288874
16358,35377.5541597217
7078,28991.8068563949
13744,28463.5541597217
20412,29851.0541597217
13483,30045.9110623727
8613,28774.2593466456
10136,38872.0541597217
14673,25688.7917601919
3391,31371.8068563949
28852,36685.1071446251
29938,33519.6071446251
30848,34665.1071446251
28848,36800.1071446251
28441,27627.1487288874
8500,30188.8475677286
13521,36885.7917601919
13113,32579.6509674676
17146,32368.4168571865
15841,25779.9625079007
24925,33052.3475677286
2041,21809.3444424617
13160,31968.6703958941
16838,36079.6509674676
13628,22611.9625079007
21490,33652.1487288874
20629,43132.2917601919
10493,29835.6703958941
21029,44769.6509674676
22605,39545.4168571865
30669,40642.6487288874
23153,35895.2917601919
7565,28792.1703958941
19842,38604.9168571865
21877,35985.3475677286
27121,28640.6509674676
29544,27792.6509674676
29714,25092.1487288874
6707,27604.1703958941
27673,30339.7917601919
2377,30141.7199903799
21918,37918.1487288874
18488,28767.4625079007
20835,29456.9168571865
28039,32426.6509674676
32584,27005.6487288874
19224,32137.9168571865
31266,38101.4168571865
29534,45476.2917601919
27254,36087.3475677286
25125,45101.1509674676
28850,30674.1487288874
9638,30027.1703958941
7197,32548.3444424617
5800,25852.3444424617
13098,32089.1703958941
23796,32916.7917601919
6174.5,16383.2388291756
26936,36596.1071446251
12579.5,32226.2388291756
8751,16923.2917601919
5183,37273.1071446251
19808,40238.1071446251
18440,29560.8444424617
15004,41798.1071446251
3511,23232.3444424617
3284,23419.8444424617
12432,31764.2199903799
18005,24062.1703958941
17759,47229.1071446251
18455,21790.3068563949
17536,30544.8444424617
28437.5,23954.7388291756
21609,21820.9168571865
21171,36022.9625079007
16616,31358.9625079007
20820,18829.8068563949
23927,27845.6703958941
27041,26666.3475677286
32593,27399.6509674676
20615,27150.6509674676
5018,27626.9168571865
8236,38130.6487288874
18996,31958.6703958941
17469,31464.6703958941
14764,30802.2199903799
23129.5,24742.2388291756
28045,26662.4625079007
33633,25003.9625079007
31476,46861.2917601919
1912,25029.7199903799
18783,33073.4110623727
31438,31993.2199903799
17063,33136.2199903799
12341,36882.3068563949
16376,37886.3068563949
33801.5,33168.7388291756
31082.5,33672.7388291756
26283,46806.2917601919
17133,31418.7199903799
31546.5,33202.7388291756
29662.5,33868.2388291756
34465,34857.7593466456
24805,35452.9110623727
31099,35553.7593466456
31157,35278.4110623727
23171,39564.3068563949
32154.5,35963.7388291756
32591.5,34332.2388291756
27008,40741.8068563949
26605,35083.2593466456
27823,38770.1487288874
29999,48302.2917601919
8995,32858.4110623727
35923,43759.5541597217
12107,22403.6487288874
32990,42662.0541597217
21681,35038.4110623727
27597,42920.2917601919
24637,43471.1487288874
32369,32432.7917601919
27413.5,32133.2388291756
22240,35090.9110623727
32513,35524.1487288874
30018,35557.7593466456
32205,45865.0541597217
31264.5,34521.7388291756
20235,34230.2593466456
26677,38559.6487288874
31886,39458.1487288874
24904,38388.5541597217
10425,33583.8068563949
19624,30654.0541597217
19742,33308.4110623727
14546,32688.2593466456
15491,43265.0541597217
19005,26150.7917601919
34934,41858.2917601919
24626,41143.1071446251
5718,35492.3068563949
33780,39727.6071446251
33742,37443.1071446251
34539,37931.6071446251
34134,39861.6071446251
34391,33054.1487288874
10698,32279.3475677286
14746,35774.7917601919
7361,27018.6509674676
3423,32260.9168571865
5803,26477.4625079007
23205,32107.3475677286
166,30634.3444424617
11748,31999.6703958941
22898,37139.1509674676
18393,24962.4625079007
26913,36695.1487288874
26441,45135.2917601919
14173,32010.6703958941
24218,45293.1509674676
27083,41416.4168571865
36307,48988.6487288874
32674,39153.7917601919
11555,30976.1703958941
23235,39804.9168571865
29602,38456.3475677286
31711,31446.6509674676
34195,29311.6509674676
35245,30195.6487288874
8690,29286.1703958941
34122,34943.7917601919
3002,28597.7199903799
27664,40433.1487288874
29312,34281.9625079007
30899,34265.9168571865
34809,37806.6509674676
36993,33701.6487288874
23510,32854.4168571865
35778,41301.9168571865
34663,47972.7917601919
31031,38730.3475677286
25950,41267.1509674676
33046,34481.6487288874
14443,32600.6703958941
10138,32015.8444424617
6935,24844.8444424617
19395,34591.6703958941
28918,37064.7917601919
6915.5,18493.7388291756
34898,38121.1071446251
21027.5,30385.7388291756
13822,16232.7917601919
8949,41124.6071446251
27975,41280.6071446251
27989,33237.3444424617
5985,24503.8444424617
4070,24401.8444424617
20901,32578.7199903799
20581,32641.6703958941
27375,50471.1071446251
26565,23724.3068563949
20122,39947.3444424617
36493.5,28047.2388291756
23576,26000.4168571865
31419,38697.4625079007
27556,35658.9625079007
10508,29182.7593466456
30725,22054.3068563949
32040,34871.1703958941
35181,36095.8475677286
36384,34331.1509674676
24024,28213.6509674676
9246,29887.4168571865
11595,39806.1487288874
28221,34230.6703958941
24207,31708.2199903799
17840,31134.7593466456
34553.5,27296.7388291756
32643,35059.6703958941
21469,28656.9625079007
23784,25143.9625079007
23003,41747.7917601919
8006,23389.8475677286
3922,20751.2199903799
16544,29212.9110623727
14616,32189.2199903799
8125,33184.3068563949
10789,34890.3068563949
26767.5,30764.2388291756
8004,35356.3068563949
22228.5,32910.2388291756
22027,42681.2917601919
22232.5,33307.7388291756
11359,29766.7199903799
22650.5,32607.2388291756
25324.5,32270.7388291756
24699,28787.2593466456
22484,24713.2593466456
22407.5,30340.7388291756
19113,28661.9110623727
20425,31646.7593466456
23932,24363.4110623727
26938.5,31943.7388291756
22523.5,33725.7388291756
19184,32374.8068563949
23467.5,33763.7388291756
19717,41558.3068563949
19173,35423.2593466456
19551,33840.1487288874
25304,46555.2917601919
5305,29397.4110623727
26806,34927.0541597217
16487,23297.0541597217
22942,29912.6487288874
8332,19421.1487288874
24908,33876.0541597217
12277,26478.4110623727
18123,24924.2917601919
16046,28697.6487288874
23913,21290.2917601919
17175.5,32675.2388291756
15630,31035.9110623727
24509,27322.1487288874
19177,31345.7593466456
16514,31516.7917601919
24892,38963.0541597217
21161.5,33266.2388291756
12632,30770.7593466456
20150,31166.6487288874
23206,34106.1487288874
16093,36385.0541597217
6900,20583.8068563949
13496,27233.5541597217
20105,26331.5541597217
13251,28745.9110623727
8434,26468.2593466456
9956,28422.5541597217
14429,22387.7917601919
3293,29540.8068563949
28583,28645.6071446251
29711,24251.1071446251
30597,25726.1071446251
28571,28130.6071446251
28163,26303.6487288874
8321,30894.3475677286
13284,35356.7917601919
12873,33325.6509674676
16878,32673.4168571865
15584,29864.4625079007
24671,31922.3475677286
1978,20978.3444424617
12927,30422.1703958941
16547,33407.6509674676
13385,27925.4625079007
21204,32460.1487288874
20342,41157.2917601919
10287,27796.1703958941
20741,42855.1509674676
22328,37564.9168571865
30397,36875.6487288874
22861,27657.7917601919
7411,26892.6703958941
19553,38963.4168571865
21596,35058.8475677286
26835,27096.6509674676
29315,26630.6509674676
29471,23489.6487288874
6551,26830.1703958941
27399,25457.7917601919
2298,31064.7199903799
21628,37078.1487288874
18207,31130.9625079007
20541,27731.9168571865
27778,29216.1509674676
32350,23836.1487288874
18962,32379.4168571865
31028,35331.9168571865
29308,42188.2917601919
26956,34953.3475677286
24850,43396.1509674676
28573,28933.1487288874
9432,27902.1703958941
7036,31908.8444424617
5657,25510.3444424617
12865,28652.1703958941
23504,25511.7917601919
6026.5,19773.2388291756
26654,29447.6071446251
12358.5,33240.7388291756
8577,12973.7917601919
5064,34633.6071446251
19510,31891.6071446251
18160,27250.3444424617
14762,35097.1071446251
3428,21890.3444424617
3189,21122.3444424617
12214,33086.2199903799
17702,22944.6703958941
17499,46070.6071446251
18177,20857.8068563949
17280,32426.8444424617
28158.5,24569.7388291756
21348,20427.4168571865
20861,37526.4625079007
16352,36454.4625079007
20523,16139.3068563949
23627,27787.1703958941
26763,26792.8475677286
32358,25881.1509674676
20325,25640.1509674676
4896,30055.4168571865
8053,37357.1487288874
18693,29933.1703958941
17192,30506.6703958941
14528,31418.7199903799
22832.5,27281.7388291756
27786,33550.9625079007
33442,31683.9625079007
31260,46276.7917601919
1864,25821.7199903799
18518,32168.9110623727
31214,30234.7199903799
16789,34057.2199903799
12122,36436.3068563949
16114,37287.3068563949
33603.5,33687.7388291756
30824.5,34236.2388291756
25992,46520.2917601919
16855,31510.2199903799
31321.5,34028.7388291756
29427.5,34194.7388291756
34281,35950.7593466456
24503,34478.4110623727
30846,35724.7593466456
30912,34662.4110623727
22885,37625.8068563949
31933.5,34693.7388291756
32353.5,35787.7388291756
26720,42979.8068563949
26326,36782.2593466456
27565,38705.6487288874
29774,48933.2917601919
8813,32248.4110623727
35803,43364.5541597217
11889,19874.6487288874
32791,41515.5541597217
21430,32755.4110623727
27327,29708.7917601919
24332,31888.1487288874
32140,25974.2917601919
27133.5,33134.7388291756
21947,34780.9110623727
32287,33199.6487288874
29791,35501.2593466456
31979,44417.5541597217
31025.5,34639.7388291756
19935,33969.2593466456
26391,36081.1487288874
31639,40413.6487288874
24640,39796.0541597217
10235,24276.3068563949
19330,29291.0541597217
19440,32865.4110623727
14286,31593.7593466456
15232,30778.5541597217
18703,23740.7917601919
34768,38666.7917601919
24316,33910.6071446251
5575,34980.3068563949
33579,31198.6071446251
33553,27127.6071446251
34343,28295.6071446251
33938,31442.1071446251
34214,32855.6487288874
10494,32901.3475677286
14500,34262.2917601919
7210,26289.1509674676
3322,31902.4168571865
5665,28687.9625079007
22926,31565.3475677286
162,27153.3444424617
11537,30697.6703958941
22580,34619.6509674676
18121,29631.9625079007
26624,35867.6487288874
26161,44087.2917601919
13913,31611.6703958941
23930,43424.6509674676
26800,40267.4168571865
36189,46322.1487288874
32469,32752.2917601919
11324,30298.1703958941
22951,40676.4168571865
29376,38859.3475677286
31471,30366.6509674676
34013,28403.6509674676
35100,29510.1487288874
8505,28129.6703958941
33925,31386.2917601919
2920,30325.2199903799
27384,40091.6487288874
29032,36400.4625079007
30656,33222.9168571865
34633,34366.1509674676
36895,30848.6487288874
23241,33405.9168571865
35650,40510.9168571865
34471,46902.7917601919
30789,38851.8475677286
25676,39213.6509674676
32869,33304.6487288874
14183,31585.1703958941
9958,32112.8444424617
6758,23959.8444424617
19140,33567.6703958941
28664,30690.2917601919
6743.5,22945.2388291756
34728,33337.1071446251
20739.5,32288.7388291756
13597,12607.7917601919
8757,38835.6071446251
27719,33463.1071446251
27734,31518.8444424617
5831,22703.3444424617
3973,24409.3444424617
20598,34452.2199903799
20287,33632.1703958941
27105,50375.6071446251
26278,23585.3068563949
19821,42477.3444424617
36377.5,30119.2388291756
23320,26230.9168571865
31191,40135.4625079007
27271,39401.9625079007
10301,30230.2593466456
30451,21193.3068563949
31807,36412.1703958941
35019,37501.8475677286
36261,34399.6509674676
23737,26844.1509674676
9056,32482.9168571865
11364,39879.6487288874
27933,35076.6703958941
23917,32730.2199903799
17566,31778.7593466456
34359.5,29822.7388291756
32432,36542.6703958941
6145.5,26910.5
8473.5,29490.5
6052.5,30669.5
15953.5,28401.5
5150.5,26848.5
2357.5,25178.5
15011.5,21781
17177.5,19379.5
9624.5,30048.5
13142.5,31338
19399.5,32973.5
23369.5,38159.5
7985.5,28476.5
4093.5,30060.5
22921.5,23186
27391.5,22109
17545,23946.1369719818
19766,21254.1369719818
5770,22105.4977485013
13095,26441.2556146076
5862,32596.7790783887
8137,32753.2790783887
5769,33906.7790783887
20685.5,25358.658876964
18506.5,26720.658876964
15369,25132.7556146076
16555.5,29323.658876964
19925,19946.2556146076
15454,30258.7790783887
15941,38677.2790783887
15797,32978.6266521461
3693,28527.7556146076
18948,30436.6266521461
6035,19313.6266521461
9377,23453.7556146076
12640,30683.6266521461
12310,26171.2556146076
20515,27641.1266521461
15443.5,29515.158876964
9709.5,29770.158876964
16334,31104.1266521461
19191,34684.1266521461
4912,19814.7790783887
10216,25378.2556146076
6112.5,28253.658876964
2221,29766.2790783887
24315,26582.1266521461
6023,28028.9977485013
12262,28214.6369719818
20657,28404.9977485013
10327,25445.1369719818
17305,30158.6266521461
26807,35555.6266521461
17677,30650.4977485013
25705,23521.6266521461
17713,36770.6266521461
14597,29258.6369719818
29010,24067.1266521461
23059,30860.4977485013
24774,28866.6266521461
14562,21215.7790783887
16974,37209.6369719818
12914,35161.1369719818
16672,17563.2790783887
22841,23128.9977485013
5806,37546.1266521461
23896,29368.6369719818
30383,27796.6369719818
14867,29131.7556146076
9242,34390.7790783887
12712,34299.2790783887
31479.5,28993.658876964
20507,30713.7556146076
27302.5,30162.158876964
27360,30657.2556146076
18895,35259.2790783887
22806,40162.2790783887
22413.5,31163.658876964
23646,37983.6266521461
6445,30181.2556146076
9033,20278.6266521461
17513,29125.2556146076
20332,33571.6266521461
18035,29907.7556146076
28938,33320.6266521461
26090.5,30198.658876964
16145.5,30017.158876964
22477,35571.6266521461
28224,40724.6266521461
7628,23589.2790783887
15684,29056.2556146076
11116.5,29038.158876964
3904,33674.7790783887
31388,33329.6266521461
7864,31028.9977485013
3982,29713.6369719818
18929,29795.9977485013
14509,28368.1369719818
22681,33849.1266521461
34146,45293.6266521461
25582,35282.4977485013
32576,29848.6266521461
23486,39607.6266521461
25269,36235.1369719818
35236,31004.6266521461
27237,35439.9977485013
29635,33158.6266521461
22349,23532.2790783887
27687,41008.6369719818
23374,39878.6369719818
7689.5,26139.658876964
26867,22047.2790783887
32472,33948.9977485013
8588,39437.6266521461
13989.5,28093.158876964
5975,38099.9889941732
6069,21323.3311677619
8387,28071.8311677619
5974,33788.3311677619
15814,28306.3311677619
16292,29096.3311677619
19319.5,32922.7349204699
6229.5,7401.73492046992
12951.5,29207.7349204699
20925.5,34305.2349204699
16711.5,33036.7349204699
19580.5,34035.7349204699
5090,28898.8311677619
2320,19061.8311677619
24734.5,33354.2349204699
6220,29675.4889941732
21062,26870.9889941732
17660.5,33177.7349204699
27202.5,31939.2349204699
18060,39569.9889941732
26108.5,36127.7349204699
18095.5,37184.2349204699
29381.5,30449.7349204699
23453,30062.4889941732
25157.5,32524.2349204699
14889,39843.3311677619
17044,39286.8311677619
23252,21911.4889941732
6013.5,30943.2349204699
9519,22296.3311677619
13024,27352.3311677619
19271,30224.8311677619
23215,29924.3311677619
24050.5,37815.2349204699
9306.5,6703.73492046992
20737.5,27812.7349204699
29301.5,34838.2349204699
22888.5,33121.7349204699
28575.5,33947.7349204699
7891,28771.8311677619
4049,21876.8311677619
31716.5,33868.2349204699
8135,30340.9889941732
19297,27626.4889941732
23118.5,32635.7349204699
34394.5,32287.2349204699
25963,43023.9889941732
32845.5,37050.7349204699
23880.5,37284.2349204699
35420.5,31705.2349204699
27615,32218.4889941732
29954.5,33209.7349204699
22734,39928.3311677619
27256,39723.8311677619
32748,27634.9889941732
8836.5,29273.2349204699
23587,34002.4881055384
25857,29755.9881055384
25135.5,38911.3872918468
9375,31576.4815303974
18577,38064.5249873151
9500,33290.0258918721
12413,34807.5258918721
9374,36886.5258918721
24173.5,36810.8872918468
26734,36777.3894672113
24656,33323.8894672113
21253,38373.5249873151
22553,40108.3894672113
26018,34030.5249873151
21364,37484.5258918721
21859,42126.0258918721
21343,43513.3894672113
21693,33214.9938777463
6346,40076.0249873151
25064,28933.4938777463
9734,18474.9938777463
14012,36496.0249873151
20213.5,34220.8872918468
18053,35322.4938777463
25988.5,29615.3872918468
17624,39223.0249873151
26574,29993.4938777463
21352,39868.8894672113
18541.5,35101.8872918468
14431,40473.8894672113
22300,31007.9938777463
25320,39432.4938777463
8192,30919.0258918721
15081,37640.5249873151
9835,35288.3894672113
16299.5,24135.3872918468
4015,31710.5258918721
30436,31390.3003625526
31497,28644.3003625526
32337,29229.8003625526
30422,32249.8003625526
30035,29678.4938777463
9724,38966.4815303974
15112.5,30638.3872918468
17567,37158.4881055384
26705,35920.4815303974
15216,34623.9881055384
23344,27109.4938777463
22481.5,35482.8872918468
32181,38094.4938777463
24979.5,35079.3872918468
23747,40068.4815303974
31287,24144.9938777463
29372.5,29049.3872918468
23788,35814.4938777463
20318,41025.4881055384
33792,27976.9938777463
31127.5,36144.8872918468
28960,39305.9815303974
30425,26370.9938777463
25601.5,33620.3872918468
28683,31398.8003625526
9993.5,12574.8872918468
6088,25527.3003625526
21664,36902.3003625526
16675,34344.3003625526
19525,37970.3003625526
20270,27114.5258918721
23012,47162.4881055384
18369,44542.9881055384
22643,26241.0258918721
28785,30670.9815303974
9429,34120.4938777463
29699,38756.4881055384
34813,35623.9881055384
32918.5,40137.3872918468
20648,40799.0249873151
13816,35388.5258918721
18115,36111.5258918721
28068.5,38971.3872918468
35476,42944.3894672113
26568,43330.5249873151
32574,43608.8894672113
32625,42850.0249873151
24999,39828.0258918721
28752,42817.0258918721
28393,44780.3894672113
29496,37120.4938777463
31554.5,42158.8872918468
10246,41658.0249873151
13575,18950.4938777463
23543,41225.5249873151
29286.5,35116.8872918468
26390,38149.4938777463
33619.5,31153.3872918468
24110,42507.0249873151
33721,34513.4938777463
31580,43421.3894672113
22098,42694.8894672113
28461,34438.9938777463
33205,43628.4938777463
11826,32858.0258918721
21607,40849.5249873151
16162,39417.3894672113
20855.5,23715.3872918468
35794.5,33207.3872918468
26376,33579.8003625526
6669,35259.0258918721
34940,32899.8003625526
34911,31586.8003625526
35523,31532.8003625526
35228,33522.8003625526
35427,35131.9938777463
12111,39986.9815303974
16379.5,29049.3872918468
6788,39250.9881055384
25041,36322.4815303974
20212,36662.9881055384
28663,29922.9938777463
28238.5,36385.3872918468
36994,44958.9938777463
