"x","y","upper","lower"
11020,24478.3366470146,32119.6142885234,16837.0590055059
11021,24477.1266091365,32119.0322646584,16835.2209536146
11022,24469.9520982159,32103.4804531424,16836.4237432894
11023,24463.9002086093,32104.5110820797,16823.2893351389
11024,24453.7954404911,32097.167710612,16810.4231703703
11025,24466.7400980792,32105.8298652892,16827.6503308692
11026,24472.3694744001,32109.8250733758,16834.9138754244
11027,24483.5892986694,32125.3342140337,16841.8443833051
11028,24484.012068955,32125.2889525266,16842.7351853833
11029,24480.8264612112,32120.7280223772,16840.9249000452
11030,24492.0383387148,32132.7144764077,16851.3622010219
11031,24495.5586367161,32138.2819506437,16852.8353227886
11032,24489.4280818395,32127.7573676214,16851.0987960576
11033,24505.5766420364,32146.5958923921,16864.5573916807
11034,24489.0167713796,32101.1147877845,16876.9187549748
11035,24506.0221360395,32124.6353988687,16887.4088732103
11036,24503.1581400059,32121.4494890228,16884.866790989
11037,24486.5337981183,32105.3272209975,16867.740375239
11038,24471.2134427542,32089.1236799277,16853.3032055807
11039,24469.5341206997,32088.529878218,16850.5383631814
11040,24474.2269805583,32094.9154573947,16853.5385037219
11041,24483.3366724915,32114.3700384536,16852.3033065294
11042,24480.9154570998,32112.9098804159,16848.9210337836
11043,24484.6677952229,32120.4066454505,16848.9289449953
11044,24482.1940164108,32116.4755439845,16847.9124888372
11045,24469.0795968311,32107.8352356405,16830.3239580216
11046,24477.3061146176,32105.7185328542,16848.893696381
11047,24478.0421409261,32106.1654455131,16849.9188363391
11048,24478.7910084247,32106.6739369802,16850.9080798691
11049,24484.303555004,32107.276833102,16861.330276906
11050,24494.5045068264,32120.4967201765,16868.5122934764
11051,24494.1590381105,32120.4712555859,16867.8468206351
11052,24485.557697045,32112.0043419063,16859.1110521838
11053,24493.1835517878,32122.8794431218,16863.4876604537
11054,24512.6939309229,32142.002405477,16883.3854563688
11055,24520.6080131969,32146.9384751692,16894.2775512246
11056,24530.9690464234,32151.4358209267,16910.50227192
11057,24525.5659138768,32145.0942443388,16906.0375834149
11058,24527.8309850271,32144.961730658,16910.7002393962
11059,24529.0495913371,32146.4445429102,16911.6546397639
11060,24529.8484453418,32146.8995911807,16912.7972995028
11061,24526.2060996205,32147.7798656838,16904.6323335573
11062,24524.6951402157,32144.2515316405,16905.1387487909
11063,24532.2780488438,32162.1573193368,16902.3987783508
11064,24515.6864435887,32155.6018952914,16875.770991886
11065,24538.9615388024,32179.1372810114,16898.7857965934
11066,24540.4155333376,32179.0920987545,16901.7389679207
11067,24558.4415411003,32198.0998024459,16918.7832797547
11068,24563.3251793292,32200.6373053578,16926.0130533006
11069,24578.8950712548,32225.6096489672,16932.1804935424
11070,24581.6026644026,32227.8627592052,16935.3425696
11071,24566.4527705452,32203.4597237026,16929.4458173878
11072,24569.5864268558,32203.8489388692,16935.3239148424
11073,24582.3672129043,32217.6913226926,16947.043103116
11074,24585.7723028846,32217.9511686467,16953.5934371225
11075,24577.3082669397,32203.7364618,16950.8800720794
11076,24593.0897635669,32225.2348078269,16960.9447193069
11077,24588.5902218542,32216.3329366938,16960.8475070146
11078.5,24591.564726156,32219.3575171449,16963.7719351672
11078.5,24585.039200747,32208.6477304572,16961.4306710369
11080,24588.1699345013,32209.1720110016,16967.167858001
11081,24571.8676554727,32193.3442080807,16950.3911028647
11082,24574.9169755704,32193.658023833,16956.1759273079
11083,24581.0169934719,32194.2859902683,16967.7479966755
11084,24575.490632566,32189.4891310363,16961.4921340957
11085,24569.6262604111,32180.1323752724,16959.1201455499
11086,24581.9910182736,32215.6148810375,16948.3671555096
11087,24571.6917734017,32203.5106453831,16939.8729014203
11088,24581.061283491,32215.305107942,16946.81745904
11089,24587.5935609277,32228.5818822557,16946.6052395997
11090,24578.6205954425,32214.9505171735,16942.2906737116
11091,24578.5919287932,32214.9340678911,16942.2497896952
11092,24578.2212531341,32214.4459929585,16941.9965133096
11093,24570.8700125459,32206.8730441506,16934.8669809413
11094,24576.2790314031,32206.737911651,16945.8201511553
11095,24588.0347201144,32217.0874282514,16958.9820119775
11096,24577.3742757258,32184.4636629402,16970.2848885115
11097,24557.4829025408,32140.9226071508,16974.0431979309
11098,24538.6508206069,32130.9966692395,16946.3049719743
11099,24540.9279333175,32134.7898587178,16947.0660079172
11100,24536.3716354167,32134.003178495,16938.7400923385
11101,24536.9640931793,32134.8725750396,16939.0556113191
11102,24551.4965148809,32155.5070010043,16947.4860287575
11103.5,24567.5985896369,32174.6461206487,16960.5510586251
11103.5,24575.9021469855,32188.7647693853,16963.0395245857
11105,24576.4075665036,32189.4873376938,16963.3277953134
11106,24571.6309164204,32191.355169135,16951.9066637058
11107,24575.9361154513,32197.9119763904,16953.9602545122
11108,24568.7288075786,32190.1006153487,16947.3569998084
11109,24566.3399697513,32183.4781279411,16949.2018115614
11110,24557.5237414825,32175.7843990763,16939.2630838887
11111,24564.7008013026,32186.047585587,16943.3540170182
11112,24575.2725498872,32195.6420375116,16954.9030622628
11113,24577.2992592506,32197.6854340842,16956.9130844171
11114,24588.1116667091,32215.2265517707,16960.9967816475
11115,24579.5327694039,32201.376878342,16957.6886604659
11116.5,24586.2933378421,32210.2884021637,16962.2982735206
11116.5,24603.2723950777,32221.2386308305,16985.3061593249
11118,24592.9580159185,32218.8355512626,16967.0804805744
11119,24599.5888609067,32227.4360041951,16971.7417176183
11120,24600.9673539056,32227.8634223226,16974.0712854885
11121,24613.0957653195,32248.5252232875,16977.6663073515
11122.5,24610.6432541235,32244.045365102,16977.241143145
11122.5,24606.15328039,32235.2396214003,16977.0669393798
11124,24611.4611324979,32241.655021931,16981.2672430648
11125,24622.2859028614,32247.8135135126,16996.7582922103
11126,24619.1061888167,32241.5322261181,16996.6801515153
11127,24607.6426449469,32226.75158181,16988.5337080838
11128,24615.3341178911,32236.7854659068,16993.8827698755
11129,24610.8545698926,32237.8517797797,16983.8573600056
11130,24615.183066801,32240.0450063735,16990.3211272285
11131,24622.3306458739,32256.4152585545,16988.2460331933
11132,24626.6296180083,32257.6331541172,16995.6260818994
11133,24648.9975154999,32263.7470810714,17034.2479499284
11134,24677.7836204639,32283.6468070828,17071.920433845
11135,24653.1297101679,32285.9492633254,17020.3101570104
11136,24639.537259927,32268.548447432,17010.5260724219
11137,24677.375799609,32312.4654874288,17042.2861117893
11138,24666.163283232,32300.5348732669,17031.7916931971
11139,24668.0404404023,32302.2919732103,17033.7889075944
11140,24671.2647077623,32305.1711795223,17037.3582360023
11141.5,24683.4091259341,32312.6893584326,17054.1288934355
11141.5,24688.8160503537,32318.4219747585,17059.210125949
11143,24700.7845881344,32339.6048519859,17061.9643242828
11144,24685.7381345879,32339.9331669244,17031.5431022514
11145,24686.5806229419,32339.9510388991,17033.2102069846
11146,24695.6505324294,32336.2793185136,17055.0217463452
11147,24719.5599050171,32349.7781143684,17089.3416956657
11148,24723.482879536,32351.1334384754,17095.8323205967
11149,24706.5385229562,32324.3485534014,17088.7284925111
11150,24720.8287527431,32329.30236792,17112.3551375662
11151,24711.1948196059,32321.4963011821,17100.8933380296
11152,24699.5239008546,32308.9563160967,17090.0914856125
11153,24687.3357646983,32297.7536530448,17076.9178763518
11154,24687.9922987074,32297.8367030336,17078.1478943812
11155,24696.54327773,32308.0042199053,17085.0823355548
11156,24687.9742920136,32294.112335861,17081.8362481662
11157,24700.8201501855,32325.9286157195,17075.7116846516
11158,24688.4622479881,32307.8367670513,17069.0877289249
11159,24680.2365416126,32299.5695210137,17060.9035622115
11160,24680.2156513067,32299.5608239138,17060.8704786997
11161,24683.0696612192,32302.5828105022,17063.5565119363
11162,24677.777762115,32295.4914349327,17060.0640892974
11163,24686.1659690847,32311.556561799,17060.7753763705
11164,24678.7796029437,32305.0693399725,17052.4898659148
11165,24687.1908321863,32314.2339337525,17060.1477306201
11166,24700.8423807043,32311.5973183225,17090.0874430861
11167,24711.7392964526,32331.7064128946,17091.7721800105
11168,24707.5441750104,32328.5332248721,17086.5551251487
11169,24709.3576493202,32327.7744579993,17090.940840641
11170,24719.9923037075,32351.847925878,17088.1366815369
11171,24724.6950275267,32360.5400920727,17088.8499629807
11172,24725.1962340963,32361.4954209016,17088.897047291
11173,24717.2548859666,32349.442472426,17085.0672995072
11174,24736.961721519,32363.4118813762,17110.5115616618
11175.5,24754.6888697635,32373.623390057,17135.75434947
11175.5,24763.1463167306,32383.6339803845,17142.6586530767
11177,24768.9045028966,32391.2714112886,17146.5375945047
11178,24749.1451060304,32371.6551951625,17126.6350168982
11179,24782.5379436871,32396.520692021,17168.5551953531
11180,24799.6645549838,32390.8494479079,17208.4796620598
11181,24801.0663356218,32393.3840862002,17208.7485850434
11182,24779.1131285938,32382.4324161929,17175.7938409946
11183,24785.8456776327,32395.1197906514,17176.5715646141
11184,24801.2560227821,32395.0041466221,17207.5078989422
11185,24831.2049384948,32423.3855835036,17239.0242934859
11186,24829.0345133729,32419.8776362073,17238.1913905385
11187,24817.3727905226,32400.5078118983,17234.2377691469
11188.5,24807.2038015562,32397.6448225558,17216.7627805565
11188.5,24803.7537292678,32398.1981665149,17209.3092920207
11190,24812.6400469682,32414.6180131945,17210.6620807419
11191,24827.9759944086,32430.4018455718,17225.5501432454
11192,24809.3999285058,32397.6688967524,17221.1309602591
11193,24799.6935212338,32396.29764011,17203.0894023576
11194,24786.299605503,32373.1739899189,17199.4252210872
11195,24786.6571142819,32373.6895204127,17199.6247081512
11196,24779.797479982,32371.4735195701,17188.1214403939
11197,24773.8006467412,32364.6755006445,17182.9257928379
11198,24758.2771776704,32342.5862095232,17173.9681458175
11199,24760.1213686199,32343.2626822444,17176.9800549955
11200,24774.334769856,32360.0754133482,17188.5941263638
11201,24754.9219694407,32358.5411499287,17151.3027889526
11202,24764.7958041357,32378.3852904063,17151.2063178652
11203,24761.6443981546,32376.4158142116,17146.8729820975
11204,24753.3008072065,32376.5661137511,17130.0355006618
11205,24761.0342679045,32386.7378934205,17135.3306423884
11206.5,24776.109829301,32399.3266954969,17152.8929631052
11206.5,24780.5829188014,32406.1725511511,17154.9932864518
11208,24776.7071504126,32399.4975341088,17153.9167667164
11209,24777.5414548868,32399.6791895964,17155.4037201773
11210,24782.9960483107,32405.4301331061,17160.5619635154
11211,24782.793192041,32405.0918185605,17160.4945655214
11212,24787.2593284111,32413.0100156773,17161.508641145
11213,24779.1838301671,32405.8328596499,17152.5348006844
11214,24757.0031663342,32378.537441535,17135.4688911334
11215,24748.6702041742,32368.6289456762,17128.7114626722
11216,24740.3246016578,32363.2911239971,17117.3580793185
11217,24728.6799862002,32343.4984986387,17113.8614737617
11218,24712.7919353802,32326.4939843284,17099.0898864321
11219.5,24708.0393249486,32320.3661736218,17095.7124762754
11219.5,24702.3696825026,32312.7095077258,17092.0298572793
11221,24688.0789064477,32301.5008897192,17074.6569231763
11222,24660.327251224,32268.8159223929,17051.838580055
11223,24655.6170246818,32256.1073922292,17055.1266571343
11224,24656.2116165625,32256.7627413504,17055.6604917746
11225,24662.6344672318,32269.353091556,17055.9158429077
11226,24673.7450544832,32274.6190520871,17072.8710568793
11227,24674.2465465412,32274.548893376,17073.9441997064
11228,24671.9075565246,32270.0809825471,17073.7341305021
11229,24671.3595682004,32268.969313193,17073.7498232077
11230,24682.7141008822,32282.5457348378,17082.8824669267
11231,24677.9900195587,32278.132766275,17077.8472728423
11232,24679.9262172624,32281.2450517707,17078.6073827541
11233,24688.0927650253,32291.0943871666,17085.091142884
11234,24681.7719521808,32285.3872524552,17078.1566519064
11235,24689.1135098996,32294.7804629857,17083.4465568134
11236,24708.262180712,32301.9140023873,17114.6103590366
11237,24715.7559041445,32316.6195009867,17114.8923073024
11238,24695.2060759577,32314.2483935903,17076.1637583251
11239,24700.454686875,32315.400433301,17085.5089404489
11240,24705.1853798814,32317.5313227548,17092.8394370079
11241,24698.728725327,32311.7096321479,17085.7478185061
11242,24704.1373391615,32312.463103671,17095.8115746521
11243,24694.338314566,32300.6433423089,17088.0332868231
11244,24689.7407261925,32296.5348360584,17082.9466163267
11245,24685.4571774789,32288.4159395798,17082.498415378
11246,24676.6531718381,32274.6632387351,17078.6431049411
11247,24671.6731010667,32270.4083718861,17072.9378302474
11248,24674.8466017268,32273.4322113553,17076.2609920983
11249,24660.0459140115,32253.4938700844,17066.5979579385
11250,24651.5215542362,32251.7616409892,17051.2814674832
11251,24633.4039583107,32236.7669361004,17030.0409805209
11252.5,24621.0703762359,32241.7087126321,17000.4320398396
11252.5,24618.9346628401,32243.9896002618,16993.8797254184
11254,24625.4230129538,32246.9123716712,17003.9336542364
11255,24631.831219269,32250.2836202855,17013.3788182525
11256,24618.779271217,32231.2786226883,17006.2799197458
11257,24622.9233372422,32232.386562574,17013.4601119103
11258,24622.1152939291,32232.412495191,17011.8180926671
11259,24639.8051341654,32247.0317214931,17032.5785468377
11260,24636.3115415978,32248.6329271612,17023.9901560344
11261,24631.8260271123,32248.2073691579,17015.4446850667
11262,24650.8895597971,32277.2529015788,17024.5262180154
11263,24624.8105471419,32271.6288470217,16977.992247262
11264,24631.6504303423,32274.1792737494,16989.1215869352
11265,24619.0392070302,32265.2772542731,16972.8011597873
11266,24620.109189769,32265.9442536326,16974.2741259054
11267,24627.8756236522,32277.5624943638,16978.1887529407
11268,24629.3230970823,32278.2921935733,16980.3540005914
11269,24635.6935122062,32284.1633034466,16987.2237209658
11270,24643.1685889721,32293.796131383,16992.5410465611
11271,24645.6073997803,32296.4925523082,16994.7222472525
11272,24646.9987616812,32297.3495545066,16996.6479688558
11273,24629.2284027983,32272.8848710372,16985.5719345594
11274,24626.2970893675,32271.5221873987,16981.0719913364
11275,24624.9891040615,32271.4219821105,16978.5562260124
11276,24628.7911370374,32277.9493208299,16979.6329532449
11277,24651.3211653926,32286.3366853483,17016.3056454369
11278,24656.4641470244,32292.0450744219,17020.883219627
11279,24651.9764182864,32290.7538253716,17013.1990112012
11280,24653.8522234361,32292.3436296859,17015.3608171864
11281,24677.2795457437,32337.8066614639,17016.7524300236
11282,24693.4040897533,32346.4579942618,17040.3501852448
11283,24695.0968237525,32350.8152759258,17039.3783715792
11284,24704.7247255575,32355.106869888,17054.342581227
11285,24692.0675605926,32353.447557402,17030.6875637831
11286,24688.5882634437,32351.9026635415,17025.2738633459
11287.5,24669.7214336425,32351.8130104493,16987.6298568357
11287.5,24640.587807672,32332.0355227683,16949.1400925757
11289,24631.8174196183,32314.4201909254,16949.2146483111
11290,24645.797073448,32316.0491081726,16975.5450387235
11291,24639.1157612293,32312.3965301027,16965.8349923559
11292,24620.8828015388,32281.5519658938,16960.2136371838
11293,24624.6210632771,32279.7908140465,16969.4513125076
11294,24626.2429739892,32279.6284065369,16972.8575414415
11295,24615.2187804701,32262.7030767565,16967.7344841837
11296,24605.5808704316,32261.5243801085,16949.6373607546
11297,24608.2208688884,32264.5225094932,16951.9192282836
11298,24614.4844412501,32275.5138185931,16953.4550639072
11299,24618.1461105549,32279.1865075539,16957.1057135559
11300,24613.2287774076,32275.1442261099,16951.3133287054
11301,24603.7071444855,32267.3236969831,16940.090591988
11302,24597.9231622227,32259.9081577786,16935.9381666669
11303,24584.7060834456,32240.2173092165,16929.1948576747
11304,24570.1712598654,32219.7850976506,16920.5574220801
11305,24584.0846965926,32243.1460973912,16925.023295794
11306,24578.3313505341,32238.2157058602,16918.4469952081
11307,24574.7895716895,32235.6296400704,16913.9495033087
11308,24579.8893045465,32240.5034913369,16919.2751177562
11309,24601.8033772385,32269.406032791,16934.2007216861
11310,24604.2122211086,32271.2399256615,16937.1845165557
11311,24598.7772529831,32267.1514355327,16930.4030704334
11312,24618.0939663463,32285.4653661824,16950.7225665102
11313,24624.3652590361,32301.5312542375,16947.1992638347
11314,24609.3944565273,32281.9500052669,16936.8389077878
11315,24598.2868711382,32264.5384634569,16932.0352788194
11316,24613.2183169198,32303.1334911813,16923.3031426583
11317,24629.2871227325,32317.8865812287,16940.6876642363
11318,24637.6142859502,32329.7554716437,16945.4731002566
11319,24652.1232900836,32343.2379950677,16961.0085850995
11320,24648.6963066647,32340.7306501384,16956.661963191
11321,24660.779194269,32348.7054905657,16972.8528979723
11322,24673.4138143791,32360.0612057296,16986.7664230286
11323,24692.5631045989,32374.5176030039,17010.6086061938
11324,24695.9887086305,32379.5395504987,17012.4378667624
11325,24707.1097344477,32393.8348186671,17020.3846502283
11326,24713.5734655503,32405.9835813034,17021.1633497973
11327,24714.0933344494,32406.6064556104,17021.5802132884
11328,24724.6486477925,32419.4997707288,17029.7975248562
11329,24729.2160625063,32427.9747135341,17030.4574114785
11330,24725.3926340831,32421.3945056835,17029.3907624827
11331,24729.8531713665,32424.626240863,17035.08010187
11332,24740.6482467632,32430.2033170904,17051.093176436
11333,24738.824738387,32429.4892467631,17048.1602300108
11334,24726.2860625652,32426.2377261748,17026.3343989556
11335,24724.8194001847,32425.7909382071,17023.8478621623
11336,24731.7456729844,32435.8935030997,17027.5978428692
11337,24727.5922555935,32433.1998871859,17021.984624001
11338,24728.3286008508,32433.1088723938,17023.5483293078
11339,24715.1496952496,32413.8866231652,17016.4127673341
11340,24718.6769884635,32417.2568631829,17020.0971137442
11341,24719.2516855818,32417.8094630712,17020.6939080924
11342,24718.3235496136,32416.3011739457,17020.3459252814
11343,24697.0861096271,32384.6601740366,17009.5120452176
11344,24705.1544657709,32379.5984027244,17030.7105288173
11345,24722.3716969628,32389.9981503742,17054.7452435515
11346,24718.134475354,32383.4242097816,17052.8447409263
11347,24730.0836262667,32397.0720531716,17063.0951993618
11348,24733.9005831443,32406.2565262331,17061.5446400555
11349,24755.7016729168,32434.5178006083,17076.8855452252
11350,24738.5060051762,32418.1287520823,17058.88325827
11351,24743.2328848128,32425.3432892416,17061.122480384
11352,24761.1979075426,32437.2216914122,17085.1741236731
11353,24742.1060503343,32433.5650120116,17050.6470886569
11354,24731.0311454237,32425.6291428348,17036.4331480126
11355,24739.0710642266,32441.3464805378,17036.7956479153
11356,24746.9771159928,32457.9085737499,17036.0456582358
11357,24759.6829972665,32466.8863445435,17052.4796499894
11358,24772.3304258258,32482.2718240332,17062.3890276184
11359,24791.166152442,32496.0111158074,17086.3211890765
11360,24767.2418961551,32474.8987984084,17059.5849939018
11361,24778.8319615102,32481.7009505777,17075.9629724427
11362,24778.7738773237,32481.6986314053,17075.8491232421
11363,24789.6211185978,32491.8057898895,17087.4364473062
11364,24801.7595701163,32511.0176913528,17092.5014488797
11365.5,24789.112789436,32511.3636099283,17066.8619689436
11365.5,24767.7734707993,32499.8413331427,17035.7056084559
11367,24756.5003258007,32502.5462998406,17010.4543517608
11368,24736.562059273,32484.1751133131,16988.9490052328
11369,24714.4484891204,32456.1930623158,16972.703915925
11370,24720.0814962138,32457.2044992616,16982.958493166
11371,24716.602356143,32458.3436527861,16974.8610594999
11372,24710.744612195,32445.8030063698,16975.6862180202
11373,24711.3522095474,32447.4285426576,16975.2758764372
11374,24719.555874617,32450.931420658,16988.1803285759
11375,24740.1150062382,32480.8438338349,16999.3861786415
11376.5,24745.3349689744,32487.0382849867,17003.6316529622
11376.5,24754.8152024101,32495.6654633492,17013.964941471
11378,24761.8806759119,32498.5259383932,17025.2354134306
11379,24773.7182614476,32516.1628749593,17031.273647936
11380,24778.9756676217,32522.9188874124,17035.032447831
11381,24795.1396065291,32525.3230414884,17064.9561715698
11382,24828.6518800077,32567.8491128988,17089.4546471165
11383,24845.5811502407,32579.8655172074,17111.296783274
11384,24867.7176001017,32621.1467672951,17114.2884329083
11385,24882.5025814112,32641.3018160266,17123.7033467958
11386,24894.4487400848,32645.1003993709,17143.7970807988
11387,24903.1456847364,32646.0206057282,17160.2707637447
11388,24922.9273711807,32661.2154715274,17184.639270834
11389.5,24907.1935954997,32624.7509074661,17189.6362835333
11389.5,24912.689254653,32629.9271523393,17195.4513569667
11391,24919.4147168539,32630.226971066,17208.6024626418
11392,24922.7341311945,32635.3390960103,17210.1291663787
11393,24925.1617156235,32641.0968332046,17209.2265980424
11394,24913.2216962312,32626.7746106361,17199.6687818263
11395,24910.8410071121,32625.1868021506,17196.4952120737
11396,24911.2561454052,32625.3949707556,17197.1173200549
11397,24899.8020163378,32616.013632248,17183.5904004276
11398,24892.8118151009,32608.2538397495,17177.3697904523
11399,24892.0655675968,32608.3569686145,17175.7741665791
11400,24890.3656067148,32607.7807537663,17172.9504596633
11401,24893.3158361111,32609.3489533948,17177.2827188274
11402,24883.1624359199,32598.4299978561,17167.8948739837
11403,24890.141228985,32613.6959048548,17166.5865531152
11404,24874.0870900715,32581.2480042846,17166.9261758584
11405,24868.3927657179,32574.8448266826,17161.9407047531
11406,24883.8378478515,32586.6511687616,17181.0245269414
11407,24873.9478734097,32573.7530163165,17174.1427305029
11408,24863.5114353555,32556.0447551494,17170.9781155616
11409,24865.9990053778,32560.7582348321,17171.2397759236
11410,24876.3877060582,32573.8999272046,17178.8754849119
11411,24865.1473836995,32562.0355738964,17168.2591935025
11412,24862.4187245933,32558.1660922699,17166.6713569167
11413.5,24859.1997099003,32559.0232014249,17159.3762183756
11413.5,24851.0221261186,32558.5495658633,17143.4946863739
11415,24859.1270967781,32572.5323015591,17145.7218919971
11416,24863.8969380069,32577.5924066625,17150.2014693512
11417,24854.8968120141,32571.1661954325,17138.6274285957
11418,24854.3973132215,32570.0854944576,17138.7091319854
11419,24850.2071820115,32563.9603709585,17136.4539930644
11420,24843.7872023025,32562.938942265,17124.6354623399
11421.5,24857.7172319211,32583.2536033842,17132.180860458
11421.5,24855.775681566,32578.4251245068,17133.1262386252
11423,24858.7916773074,32580.2432589761,17137.3400956387
11424,24871.6447033299,32597.8850344967,17145.404372163
11425,24863.6453053169,32587.2191858854,17140.0714247483
11426,24877.1234338207,32603.7299254731,17150.5169421683
11427,24870.1798532344,32598.0878064232,17142.2719000456
11428,24878.043189504,32608.720647152,17147.3657318559
11429,24886.3050547052,32616.8439658773,17155.7661435332
11430,24884.1613904421,32614.5525411998,17153.7702396845
11431,24876.8079668156,32609.1702936409,17144.4456399903
11432.5,24859.613472153,32609.7038879799,17109.5230563261
11432.5,24844.392626315,32612.04850741,17076.73674522
11434,24841.9509950983,32611.2652771306,17072.6367130659
11435,24840.2062005634,32607.8851512198,17072.5272499071
11436,24848.2724061732,32616.057001891,17080.4878104554
11437,24843.0661499704,32608.4478195674,17077.6844803733
11438,24839.7196397898,32600.1439367927,17079.2953427869
11439,24833.9259209657,32596.2172001014,17071.6346418299
11440,24829.9322816386,32587.3202126474,17072.5443506299
11441,24835.6851605135,32589.7488491565,17081.6214718705
11442.5,24838.0917135493,32590.1122758972,17086.0711512014
11442.5,24834.8452108621,32588.4359294313,17081.2544922929
11444,24839.4364856303,32594.3624200148,17084.5105512459
11445,24853.3082480825,32613.2557290938,17093.3607670712
11446,24871.9748500357,32639.6121610164,17104.3375390551
11447,24881.4011206451,32656.7114621124,17106.0907791779
11448,24883.8947731164,32662.6307718798,17105.1587743529
11449.5,24892.9413255055,32672.9770982651,17112.9055527459
11449.5,24901.0548004879,32682.7345747641,17119.3750262117
11451,24888.0854209937,32666.3415120692,17109.8293299182
11452,24879.7351092809,32661.5966754614,17097.8735431004
11453,24889.5475046892,32663.778593167,17115.3164162115
11454,24878.2170980018,32647.271798666,17109.1623973376
11455,24860.2293573938,32634.1331406776,17086.32557411
11456,24860.4033934742,32634.3704392252,17086.4363477232
11457,24870.0211781241,32638.199035216,17101.8433210323
11458,24868.9478877825,32637.7806780205,17100.1150975445
11459,24857.7356255352,32622.2252576973,17093.2459933732
11460,24876.0025763712,32645.1863941313,17106.818758611
11461,24878.15236065,32646.9191628841,17109.3855584158
11462,24880.9053191174,32647.6097914194,17114.2008468154
11463,24880.1646045848,32646.6912779658,17113.6379312038
11464,24881.623451579,32647.9647680328,17115.2821351253
11465,24863.7057015914,32641.6414829954,17085.7699201874
11466,24869.8029352758,32647.9151990784,17091.6906714733
11467,24867.2974293928,32643.2066084513,17091.3882503344
11468,24863.0986364394,32633.1688304071,17093.0284424717
11469,24853.3071241097,32616.385413565,17090.2288346543
11470.5,24844.041373804,32612.2500793073,17075.8326683007
11470.5,24816.3786166735,32566.9917523957,17065.7654809512
11472,24816.6402813551,32567.3546609375,17065.9259017727
11473,24812.7593948156,32563.0104540319,17062.5083355994
11474,24805.6212478266,32553.7184703896,17057.5240252636
11475,24805.9735509439,32553.5034693724,17058.4436325154
11476,24813.5617184721,32559.1505506599,17067.9728862844
11477,24827.5919085405,32571.3528295274,17083.8309875536
11478,24838.1818011647,32573.4422414856,17102.9213608438
11479,24844.3438765639,32583.379343817,17105.3084093108
11480,24847.9666027114,32586.6120087434,17109.3211966794
11481,24838.2966386038,32574.8213811217,17101.7718960859
11482,24832.3440780071,32571.0649713593,17093.6231846548
11483,24837.2237420943,32569.9463267738,17104.5011574147
11484,24836.1295769754,32569.1883753202,17103.0707786306
11485,24835.9167759429,32568.8269313291,17103.0066205567
11486,24840.677415793,32575.0610650019,17106.2937665841
11487,24836.1683754389,32568.1715377882,17104.1652130896
11488,24837.5223172815,32568.6366611568,17106.4079734062
11489,24816.7740732795,32542.6680253804,17090.8801211785
11490,24815.1418709856,32540.1438331188,17090.1399088525
11491,24823.9974851138,32552.0114392008,17095.9835310268
11492,24830.9185640349,32559.8887896384,17101.9483384313
11493,24824.1150678611,32553.1418005558,17095.0883351664
11494,24812.2783014598,32541.4459335127,17083.1106694069
11495,24793.3163049909,32525.6580734182,17060.9745365635
11496,24803.8252781215,32538.3985907265,17069.2519655165
11497,24793.0235505186,32540.086246446,17045.9608545912
11498,24797.0150453942,32547.6879369163,17046.3421538721
11499,24795.7343807433,32545.3409120667,17046.1278494199
11500,24804.5691816863,32551.3540002785,17057.7843630941
11501,24819.8186534104,32567.6968076559,17071.9404991649
11502,24834.2454631363,32594.1539213462,17074.3370049263
11503,24840.3214441067,32604.4679656519,17076.1749225616
11504,24842.1283974443,32606.635156908,17077.6216379806
11505,24863.3667963993,32608.2966008024,17118.4369919961
11506,24876.3159303245,32602.2992659287,17150.3325947202
11507,24872.2745238353,32598.8610330208,17145.6880146497
11508,24880.442626352,32613.446517159,17147.4387355449
11509.5,24887.7113074072,32619.9269294039,17155.4956854106
11509.5,24894.9799884625,32626.4004276453,17163.5595492797
11511,24883.5389511113,32607.5927743427,17159.48512788
11512,24873.768422476,32599.0909573258,17148.4458876262
11513,24871.3610267518,32597.0598817639,17145.6621717397
11514,24879.4756678157,32594.4426869053,17164.5086487262
11515,24890.4795446609,32592.9243003975,17188.0347889243
11516,24882.0017903216,32586.7407266048,17177.2628540384
11517,24868.0957036686,32589.2832970373,17146.9081102999
11518,24896.3085168583,32621.6989136055,17170.9181201111
11519,24885.8803387279,32611.9294629644,17159.8312144914
11520,24882.6936742537,32609.6478138437,17155.7395346637
11521,24868.1405375352,32582.6545224858,17153.6265525846
11522,24865.2964834651,32575.2101360086,17155.3828309216
11523,24860.1258077449,32569.9702502744,17150.2813652153
11524,24879.6541790623,32579.5344932317,17179.7738648928
11525,24880.3265973629,32580.8530465975,17179.8001481283
11526,24881.9169615376,32581.660347753,17182.1735753222
11527,24879.1369070959,32579.015573283,17179.2582409089
11528,24878.0848349337,32579.0419682256,17177.1277016418
11529,24876.64099413,32579.0175419194,17174.2644463405
11530,24864.3670062885,32559.8222139171,17168.9117986599
11531,24865.0123331378,32560.2438575451,17169.7808087305
11532,24880.7381089013,32570.2311972004,17191.2450206021
11533,24865.6080264923,32542.7795753305,17188.4364776541
11534,24868.8946396585,32547.4394896846,17190.3497896324
11535.5,24861.8214922257,32543.5572187538,17180.0857656976
11535.5,24863.9112713487,32543.4559476558,17184.3665950416
11537,24870.6483856778,32552.2370278792,17189.0597434765
11538,24863.2075597499,32552.1572143719,17174.2579051279
11539,24873.1475028662,32563.9129572579,17182.3820484744
